# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
73866 GOODS-S 53.140757 -27.804472 0.6870 0.6759 0.0155 3DHST 1.1768 0.2365 1.1897 0.1137 76.1173 74.6930
73974 GOODS-S 53.137771 -27.802096 1.1960 1.1389 0.0462 3DHST 1.5259 0.3361 1.8552 0.1870 104.6348 90.5854
74011 GOODS-S 53.148753 -27.804300 0.9248 0.8044 0.0193 3DHST 0.7816 0.1156 1.1954 0.0821 390.8043 192.3110
74039 GOODS-S 53.181639 -27.801309 0.7623 0.7506 0.0076 3DHST 1.7189 0.2726 1.3619 0.1049 233.3827 231.4593
74060 GOODS-S 53.163418 -27.799548 0.6613 0.6613 0.0035 3DHST 1.3837 0.0914 1.9238 0.0590 151.9447 151.9447
74133 GOODS-S 53.148958 -27.799680 0.6615 0.6669 0.0032 3DHST 1.6374 0.0922 1.7382 0.0497 312.1136 302.5112
75495 GOODS-S 53.157278 -27.798455 0.6764 0.5814 0.0208 3DHST 1.1479 0.2328 1.4621 0.1626 137.8195 76.3369
75604 GOODS-S 53.168163 -27.799841 0.6251 0.6681 0.0390 3DHST 1.7433 0.8767 1.7278 0.3875 103.1868 97.2900
75733 GOODS-S 53.169865 -27.800123 0.6822 0.6278 0.0336 3DHST 1.9564 0.9445 1.7049 0.4471 80.0596 74.3555
76094 GOODS-S 53.155448 -27.791484 0.6777 0.6989 0.0070 3DHST 1.2149 0.0732 1.2914 0.0359 426.5318 396.9734
76154 GOODS-S 53.151198 -27.798700 0.6127 0.5309 0.0746 3DHST 7.5128 5.7173 13.5328 10.2550 578.5493 532.7633
76197 GOODS-S 53.178972 -27.798668 1.0512 1.0243 0.0144 3DHST 1.0469 0.2844 1.1500 0.1630 79.0699 72.6953
76349 GOODS-S 53.157848 -27.797485 0.7801 0.6083 0.1371 3DHST 1.4363 0.2319 1.2948 0.1016 315.9945 107.7882
76592 GOODS-S 53.173667 -27.797363 0.6838 0.5784 0.0194 3DHST 1.1670 0.2633 1.6637 0.2338 155.0228 90.6888
76612 GOODS-S 53.166878 -27.797709 0.8730 0.8606 0.0308 3DHST 0.8678 0.1700 1.1574 0.1108 114.4382 112.3648
76751 GOODS-S 53.156749 -27.795597 1.1078 1.0397 0.0089 3DHST 1.0547 0.0929 1.2331 0.0555 406.6458 232.2701
76863 GOODS-S 53.176198 -27.796140 1.0067 1.0067 0.0158 3DHST 1.2254 0.2067 1.4348 0.1233 82.3757 82.3757
76864 GOODS-S 53.134472 -27.797556 0.8380 0.7339 0.0451 3DHST 1.0452 0.2671 1.3817 0.2011 107.1342 82.6445
77522 GOODS-S 53.172524 -27.788092 0.6262 0.6348 0.0062 3DHST 1.2763 0.0817 1.5076 0.0475 299.5122 290.0665
77579 GOODS-S 53.161249 -27.792865 0.7008 0.6674 0.0211 3DHST 1.6335 0.9277 1.8672 0.5885 96.6915 94.7281
77821 GOODS-S 53.137615 -27.791914 0.9951 1.0780 0.0112 3DHST 1.1992 0.1311 1.3386 0.0748 264.0869 128.0820
77902 GOODS-S 53.155870 -27.794899 1.0814 0.9512 0.0469 3DHST 1.4362 0.1434 1.0985 0.0588 461.3224 347.4427
