# max_break redshift
0.914195087113 2.19098375321
0.914195087113 2.17137447698
0.913119030488 2.15205220255
0.913329341229 2.13301012128
0.913548176793 2.11424170024
0.913775849789 2.09574052643
0.91312690605 2.07750043376
0.913386093439 2.05951552449
0.913658636156 2.04177995053
0.913224532353 2.02428814423
0.913533285495 2.007034672
0.912678601101 1.99001423653
0.913023556213 1.97322171488
0.912818168861 1.95665220716
0.912559863449 1.94030090023
0.912942001534 1.92416308955
0.912327371979 1.90823424786
0.91295390898 1.8925099698
0.912483980329 1.87698602004
0.913033619077 1.86165821337
0.912711597725 1.84652253567
0.913248970665 1.83157504041
0.913839680531 1.81681194185
0.913091344103 1.80222950124
0.913377098373 1.78782411836
0.913686705768 1.77359229158
0.913277386011 1.75953059749
0.913710784624 1.74563576328
0.913403531584 1.73190447781
0.913896720739 1.7183336307
0.913716188932 1.70492019162
0.913842718926 1.69166109841
0.914422153224 1.67855350438
0.914377903488 1.66559456345
0.914487021606 1.6527815154
0.914697656961 1.6401116447
0.915431201608 1.62758234269
0.916665490353 1.6151910432
0.917438910992 1.60293525873
0.91755975442 1.59081258584
0.915672750392 1.57882059069
0.912651400896 1.56695701662
0.914733827559 1.55521955124
0.916304214386 1.54360602348
0.917562743406 1.5321142728
0.91850977179 1.52074219056
0.919360916877 1.50948772482
0.920267418239 1.49834890073
0.921073519586 1.48732369608
0.92331240497 1.47641025991
0.925811788177 1.46560670684
0.928577376797 1.45491119423
0.931581388913 1.4443219504
0.934784108392 1.43383720855
0.938150512937 1.42345532214
0.941681386979 1.413174543
0.945126138245 1.40299331697
0.947983619942 1.39291001172
0.949883555267 1.38292306155
0.949989621432 1.37303093514
0.94783926196 1.36323216565
0.944350055879 1.3535252988
0.943166741382 1.34390889313
0.943001659567 1.33438150294
0.942649068926 1.32494183937
0.942026915462 1.31558851473
0.941061573094 1.30632021089
0.939321098067 1.29713565195
0.936773012969 1.28803361804
0.936456152105 1.27901281871
0.937451828423 1.27007204905
0.938135032465 1.26121017132
0.938916686208 1.25242598406
0.939795849543 1.24371838997
0.940855885819 1.23508623493
0.941896699711 1.22652846148
0.942843096085 1.21804396346
0.943999036706 1.20963171535
0.945077362086 1.20129067885
0.946339503308 1.19301986375
0.947629458177 1.18481827247
0.949152766424 1.17668494502
0.95096627527 1.16861887924
0.953066742694 1.16061921462
0.955402523613 1.1526850034
0.958260612923 1.14481533919
0.961736218946 1.13700934821
0.96469047887 1.1292661459
0.967692622307 1.12158494026
0.971258138437 1.11396483235
0.975058031997 1.10640504877
0.979146497562 1.09890476373
0.984345903902 1.09146321596
0.98796964204 1.08407959914
0.991674613348 1.07675316573
0.995387170091 1.06948317794
0.999054838647 1.0622688854
1.00237482641 1.05510959608
1.00545904459 1.0480045611
1.00820121469 1.04095314397
1.01043259933 1.03395459147
1.01222673614 1.02700830872
1.01371650467 1.0201135809
1.01495111954 1.01326977794
