# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
106067 GOODS-S 53.094097 -27.740505 0.7190 0.7581 0.0065 CANDELS 1.1762 0.0731 1.3677 0.0372 335.9127 260.0001
106073 GOODS-S 53.146396 -27.744310 0.9980 1.0233 0.0203 CANDELS 1.1484 0.1674 1.1942 0.0953 132.7829 123.2105
106318 GOODS-S 53.151940 -27.742127 0.6620 0.5980 0.0396 CANDELS 1.6574 0.4750 1.5831 0.2320 90.0840 89.0020
106649 GOODS-S 53.158782 -27.742386 1.2030 1.1884 0.1035 CANDELS 1.0971 0.1390 1.5867 0.1029 126.3060 124.3975
106859 GOODS-S 53.096508 -27.739684 0.7450 0.6358 0.0096 CANDELS 0.8921 0.0915 1.3151 0.0655 293.7961 107.4568
107136 GOODS-S 53.107347 -27.741929 0.8100 0.7980 0.0194 CANDELS 1.2714 0.1615 1.7767 0.1203 128.9622 127.2639
107736 GOODS-S 53.083792 -27.739571 1.1610 1.1867 0.0490 CANDELS 1.2258 0.3464 1.4110 0.2353 77.0133 75.8659
107836 GOODS-S 53.150126 -27.739938 1.0110 1.0110 0.0105 CANDELS 1.1447 0.0953 1.2827 0.0541 356.0859 356.0859
108063 GOODS-S 53.079208 -27.736643 0.9010 0.9073 0.0116 CANDELS 1.3785 0.1745 1.5575 0.1074 63.8215 63.8117
108147 GOODS-S 53.130543 -27.738609 0.6040 0.6040 0.0122 CANDELS 1.1707 0.2242 1.3696 0.1355 61.3667 61.3667
108322 GOODS-S 53.147256 -27.738675 1.1960 1.1388 0.0218 CANDELS 1.1881 0.2375 1.2165 0.1272 121.4269 94.2357
108510 GOODS-S 53.147721 -27.739197 0.8520 0.8688 0.0107 CANDELS 1.4107 0.1371 1.7030 0.0920 131.7437 105.3054
108694 GOODS-S 53.148781 -27.738887 0.8440 0.7730 0.0411 CANDELS 1.5327 0.3573 1.5816 0.1645 137.6645 89.9554
108892 GOODS-S 53.077932 -27.736875 0.8480 0.8480 0.0084 CANDELS 1.2584 0.1647 1.7014 0.1125 85.4935 85.4935
108922 GOODS-S 53.138205 -27.737523 0.6210 0.6103 0.0115 CANDELS 1.3017 0.4498 1.6229 0.2908 69.4998 68.6179
109073 GOODS-S 53.112599 -27.735343 1.1220 1.1250 0.0102 CANDELS 1.1616 0.1069 1.3832 0.0701 161.6686 160.9097
109107 GOODS-S 53.136472 -27.737698 1.0850 1.0933 0.0103 CANDELS 1.1659 0.1800 1.4550 0.1107 80.5800 77.7986
109151 GOODS-S 53.140917 -27.736119 0.6570 0.6460 0.0057 CANDELS 1.2504 0.0973 1.5548 0.0595 136.9510 136.3516
109794 GOODS-S 53.143109 -27.730585 0.6280 0.6280 0.0044 CANDELS 1.2504 0.0991 1.4705 0.0575 239.2497 239.2497
109967 GOODS-S 53.155861 -27.735275 0.9810 1.1615 0.0111 CANDELS 1.8588 0.4710 1.8579 0.2507 180.5729 138.5192
110487 GOODS-S 53.141122 -27.732656 0.9250 0.9860 0.0174 CANDELS 1.4567 0.1970 1.9001 0.1384 118.4824 91.5279
110870 GOODS-S 53.125097 -27.729791 0.6650 0.6650 0.0117 CANDELS 0.8809 0.0490 1.0762 0.0303 1536.4630 1536.4630
111700 GOODS-S 53.133940 -27.730519 0.9160 0.9282 0.0175 CANDELS 1.4152 0.2527 1.4607 0.1280 88.4831 86.9743
111741 GOODS-S 53.045461 -27.728629 1.0120 0.9855 0.0613 CANDELS 1.3117 0.0982 1.4665 0.0547 377.9850 358.0064
112093 GOODS-S 53.042327 -27.726208 0.9640 0.9924 0.0153 CANDELS 1.5062 0.1764 1.8669 0.1077 206.2803 164.0833
112448 GOODS-S 53.155483 -27.726190 0.6040 0.6438 0.0071 CANDELS 1.2883 0.1255 1.5617 0.0753 390.5246 260.2986
112789 GOODS-S 53.106111 -27.724322 0.6850 0.6738 0.0052 CANDELS 1.1170 0.0659 1.4424 0.0446 248.2002 244.4432
112827 GOODS-S 53.141037 -27.726180 0.9280 0.9344 0.0260 CANDELS 1.1181 0.1991 1.2620 0.1130 112.7341 110.5678
112943 GOODS-S 53.104414 -27.728511 0.7360 0.5974 0.0353 CANDELS 0.8901 0.1792 1.3120 0.1421 192.5653 125.7953
113298 GOODS-S 53.041827 -27.725868 1.0280 1.0012 0.0259 CANDELS 1.4749 0.1197 1.7959 0.0711 232.7761 203.5189
113361 GOODS-S 53.113234 -27.726632 0.6230 0.6230 0.0063 CANDELS 1.4957 0.3715 1.7381 0.2178 80.4604 80.4604
113555 GOODS-S 53.114876 -27.725394 0.7070 0.6307 0.0105 CANDELS 1.1480 0.1316 1.3623 0.0700 280.4281 130.5865
113678 GOODS-S 53.061175 -27.726963 0.9340 0.9374 0.0230 CANDELS 0.8814 0.1194 1.4739 0.0880 138.8333 138.2242
113877 GOODS-S 53.107875 -27.726220 1.2040 0.9106 0.0594 CANDELS 1.0541 0.1587 1.2834 0.1004 394.6824 203.2988
114108 GOODS-S 53.095892 -27.725411 0.6760 0.6867 0.0120 CANDELS 1.3351 0.1575 1.5908 0.0855 206.3879 199.3739
114230 GOODS-S 53.042172 -27.725927 0.9850 1.0167 0.0090 CANDELS 1.7374 0.3126 2.1007 0.1896 106.0718 79.5475
114563 GOODS-S 53.069616 -27.723368 0.6330 0.8931 0.0029 CANDELS 2.0261 0.1257 2.0242 0.0590 11447.6400 4585.6179
114644 GOODS-S 53.063403 -27.724998 0.7270 0.6499 0.0101 CANDELS 0.9467 0.1581 1.3794 0.1230 165.9661 82.7521
114657 GOODS-S 53.045639 -27.724930 1.1730 1.1164 0.0240 CANDELS 1.0294 0.1171 1.3848 0.0765 323.5818 288.3562
115331 GOODS-S 53.094715 -27.723573 0.7260 0.5785 0.0076 CANDELS 1.0470 0.0967 1.8451 0.1013 646.3164 138.2522
115446 GOODS-S 53.125297 -27.721949 1.0260 1.1226 0.0159 CANDELS 1.2079 0.1038 1.3737 0.0596 411.3747 258.0451
115775 GOODS-S 53.130476 -27.723096 1.0590 1.0670 0.0162 CANDELS 0.8760 0.1845 1.1220 0.1268 85.4319 82.7497
115781 GOODS-S 53.148473 -27.719482 1.0870 1.2941 0.0766 CANDELS 1.3244 0.1707 1.7084 0.1159 249.5121 163.4525
115794 GOODS-S 53.128099 -27.721501 0.9760 1.0122 0.0227 CANDELS 1.2226 0.1321 1.4019 0.0768 217.5609 200.4969
115877 GOODS-S 53.109924 -27.722654 1.0570 1.0570 0.0183 CANDELS 1.1913 0.2720 1.3746 0.1499 90.5409 90.5409
116284 GOODS-S 53.112882 -27.719905 1.0640 1.0235 0.0186 CANDELS 1.1742 0.1323 1.3994 0.0759 266.0335 229.8244
116653 GOODS-S 53.077625 -27.721495 0.7520 0.7520 0.0081 CANDELS 1.5487 0.2138 1.1766 0.0845 101.3252 101.3252
116724 GOODS-S 53.128734 -27.721139 0.6380 0.6164 0.0126 CANDELS 1.2405 0.1772 1.3874 0.0985 104.4526 97.2999
117358 GOODS-S 53.045590 -27.719439 0.9640 0.9925 0.0121 CANDELS 1.1818 0.1275 1.2887 0.0709 161.9758 137.2947
117376 GOODS-S 53.082196 -27.718195 0.8210 0.8090 0.0096 CANDELS 1.3089 0.1778 1.5511 0.1141 179.4843 178.9719
117608 GOODS-S 53.081636 -27.717718 0.7010 0.7010 0.0032 CANDELS 1.7380 0.1139 1.9192 0.0656 123.6788 123.6788
117725 GOODS-S 53.040435 -27.713365 0.7530 0.7537 0.0042 CANDELS 1.2500 0.0896 1.4628 0.0515 345.6226 334.8758
117790 GOODS-S 53.136506 -27.719179 0.6130 0.5312 0.0217 CANDELS 4.0766 3.8113 8.0880 7.4672 121.7926 97.1547
118014 GOODS-S 53.098680 -27.719088 0.9510 0.9127 0.0078 CANDELS 0.9372 0.1121 1.0672 0.0667 192.8342 126.0206
118100 GOODS-S 53.070304 -27.717853 0.6270 0.5446 0.0504 CANDELS 1.7899 0.4050 3.5598 0.7405 458.9370 373.3027
118459 GOODS-S 53.095252 -27.717270 0.6700 0.5366 0.0920 CANDELS 2.5618 1.4706 6.2184 3.4240 183.4563 85.4309
118526 GOODS-S 53.073527 -27.717389 0.6040 0.5522 0.0303 CANDELS 0.9445 0.1389 2.0938 0.2444 280.9651 255.5103
119016 GOODS-S 53.120915 -27.715390 1.0110 1.0716 0.0110 CANDELS 1.2491 0.1215 1.3928 0.0696 168.8927 95.9971
119193 GOODS-S 53.057745 -27.713586 0.7370 0.7563 0.0059 CANDELS 0.9371 0.0574 1.3144 0.0396 998.0171 971.7991
119504 GOODS-S 53.112597 -27.715656 0.9420 0.9420 0.0252 CANDELS 1.2085 0.1841 1.3127 0.1020 141.1931 141.1931
119612 GOODS-S 53.079783 -27.716203 1.0210 0.9557 0.0115 CANDELS 1.0346 0.1671 1.1287 0.0973 160.9246 101.4284
119702 GOODS-S 53.057255 -27.715320 1.0160 1.0186 0.0152 CANDELS 1.2020 0.1816 1.2166 0.0977 102.1472 102.1303
120351 GOODS-S 53.123510 -27.711820 0.6620 0.6083 0.0040 CANDELS 1.4932 0.0814 1.5721 0.0442 611.0096 201.7764
121095 GOODS-S 53.079236 -27.711868 1.0350 1.0081 0.0269 CANDELS 1.3490 0.1941 1.5850 0.1131 116.2738 99.5059
121781 GOODS-S 53.119344 -27.709333 1.0090 1.0288 0.0117 CANDELS 1.1580 0.1036 1.3628 0.0595 198.4834 185.0045
121967 GOODS-S 53.039161 -27.710034 0.7130 0.7194 0.0028 CANDELS 1.3744 0.1413 1.7031 0.0861 97.0633 85.7523
122182 GOODS-S 53.116508 -27.710257 0.7380 0.5424 0.0284 CANDELS 1.4628 0.4288 3.4140 0.8908 289.0224 124.6901
122449 GOODS-S 53.089263 -27.708657 0.7160 0.7563 0.0302 CANDELS 1.0127 0.0713 1.4093 0.0494 189.3740 109.4320
122669 GOODS-S 53.033499 -27.705838 0.7220 0.7246 0.0130 CANDELS 1.6078 0.1709 1.5041 0.0833 242.9787 238.4677
122722 GOODS-S 53.035556 -27.704930 0.6790 0.7470 0.0073 CANDELS 1.2890 0.0896 1.7841 0.0588 743.2186 365.9990
122863 GOODS-S 53.038305 -27.707113 0.7100 0.7177 0.0034 CANDELS 1.4802 0.1395 2.0492 0.0918 110.3469 98.4689
123066 GOODS-S 53.050812 -27.707512 0.7140 0.7140 0.0257 CANDELS 1.2208 0.2193 1.4086 0.1267 97.6632 97.6632
123472 GOODS-S 53.093059 -27.707373 0.9500 0.9989 0.0162 CANDELS 1.4537 0.2515 1.5790 0.1373 96.1492 62.7622
124152 GOODS-S 53.063392 -27.706962 0.7450 0.7107 0.0159 CANDELS 1.0401 0.1809 1.4262 0.1201 95.5180 87.8361
124624 GOODS-S 53.104855 -27.705219 0.8560 0.7290 0.0147 CANDELS 1.2560 0.1117 1.4658 0.0579 736.6662 200.7755
124728 GOODS-S 53.038257 -27.701686 0.7180 0.7223 0.0036 CANDELS 1.3237 0.0966 1.6368 0.0528 145.8263 131.8802
124964 GOODS-S 53.091513 -27.703895 1.0090 0.9442 0.0155 CANDELS 1.1031 0.1979 1.2629 0.1166 121.5474 82.0591
125687 GOODS-S 53.033122 -27.703374 0.6540 0.6967 0.1288 CANDELS 0.9773 0.1816 1.2736 0.1214 289.0747 265.0784
125952 GOODS-S 53.033512 -27.701204 1.0770 1.1774 0.0198 CANDELS 1.2603 0.1467 1.4152 0.0832 489.4828 390.7665
126094 GOODS-S 53.053361 -27.700461 0.9530 0.9147 0.0165 CANDELS 0.9933 0.0937 1.5332 0.0636 252.6301 226.4476
126365 GOODS-S 53.074843 -27.701080 0.6010 0.6201 0.0118 CANDELS 1.3391 0.2864 1.5525 0.1675 86.1456 81.9247
126643 GOODS-S 53.109702 -27.699466 0.7130 0.6159 0.0097 CANDELS 1.1571 0.1158 1.3151 0.0664 316.3084 107.9996
126769 GOODS-S 53.076163 -27.701149 0.8490 0.7777 0.0060 CANDELS 1.1053 0.0927 1.2967 0.0579 428.6812 234.1090
126790 GOODS-S 53.078945 -27.697729 0.8900 0.9678 0.0101 CANDELS 1.1574 0.0742 1.1478 0.0396 829.8110 574.1078
127226 GOODS-S 53.061782 -27.699201 0.6270 0.6577 0.0064 CANDELS 1.3917 0.1412 1.6597 0.0818 237.5235 157.6318
127741 GOODS-S 53.056089 -27.697177 0.7370 0.3289 0.1775 CANDELS nan nan nan nan 682.5035 542.7837
128294 GOODS-S 53.026630 -27.697756 0.6800 0.3472 0.0036 CANDELS nan nan nan nan 2575.3837 1530.7195
128510 GOODS-S 53.084469 -27.695718 0.6770 0.6986 0.0123 CANDELS 1.1704 0.1125 1.2619 0.0576 94.5052 84.7897
130264 GOODS-S 53.046931 -27.690835 1.0970 0.8499 0.0053 CANDELS 1.5316 0.1581 1.6125 0.0812 695.2205 196.7349
131165 GOODS-S 53.074629 -27.689635 0.9750 1.0393 0.0111 CANDELS 1.4591 0.1499 1.7626 0.0888 217.6036 119.2931
132104 GOODS-S 53.061049 -27.688081 0.8280 0.8159 0.0133 CANDELS 1.1051 0.0961 1.2436 0.0615 342.5292 337.8686
132474 GOODS-S 53.086501 -27.687486 0.6910 0.6578 0.0086 CANDELS 1.4852 0.2085 1.4786 0.1089 106.8491 85.5801
133150 GOODS-S 53.088138 -27.685179 1.1200 1.0784 0.0253 CANDELS 1.2183 0.1282 1.3118 0.0805 143.8932 137.7097
133694 GOODS-S 53.083427 -27.684513 0.6680 0.6680 0.0018 CANDELS 1.5351 0.1607 1.8209 0.0965 88.8732 88.8732
134389 GOODS-S 53.085453 -27.683033 0.8610 0.8365 0.0084 CANDELS 1.1669 0.1180 1.3460 0.0766 91.7199 78.5884
135087 GOODS-S 53.080772 -27.681003 0.7080 0.7167 0.0099 CANDELS 1.1664 0.0759 1.3393 0.0376 148.7317 146.5604
