# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
57014 GOODS-S 53.184564 -27.836041 1.0614 1.0343 0.0132 3DHST 1.3972 0.1657 1.5379 0.0867 109.3617 98.0601
57446 GOODS-S 53.152157 -27.835112 0.6877 0.6124 0.0058 3DHST 1.1147 0.0956 1.3291 0.0498 437.5517 168.0069
57685 GOODS-S 53.152486 -27.834321 0.7808 0.6487 0.0189 3DHST 1.3894 0.1422 1.1203 0.0579 345.7428 140.2832
57737 GOODS-S 53.214837 -27.836069 1.0916 1.1997 0.0231 3DHST 1.6965 0.4865 1.5487 0.2415 93.8542 69.4854
57822 GOODS-S 53.144044 -27.835109 1.0568 0.9777 0.0309 3DHST 1.0011 0.2520 1.2498 0.1559 107.4972 83.9384
58181 GOODS-S 53.168022 -27.832514 0.6748 0.6636 0.0047 3DHST 1.1304 0.0922 1.4850 0.0646 107.8882 98.3843
58222 GOODS-S 53.208757 -27.834432 0.7111 0.7111 0.0110 3DHST 1.4697 0.2387 1.6269 0.1394 72.3970 72.3970
59482 GOODS-S 53.206312 -27.832483 1.2113 1.1678 0.0381 3DHST 1.1326 0.3049 1.3840 0.2019 77.2381 74.9280
59492 GOODS-S 53.146181 -27.832902 1.0457 0.7943 0.0955 3DHST 1.2091 0.2657 1.5833 0.1609 184.4854 130.1540
59586 GOODS-S 53.157403 -27.832064 0.8935 0.8090 0.0419 3DHST 1.0228 0.2204 1.3751 0.1503 135.8684 85.3536
59747 GOODS-S 53.215527 -27.830838 0.7284 0.6002 0.0095 3DHST 1.1751 0.0821 1.3873 0.0429 918.6397 133.8355
60049 GOODS-S 53.206751 -27.832297 0.8445 0.6972 0.0201 3DHST 1.5088 0.5036 1.4905 0.2076 142.6916 92.8975
60296 GOODS-S 53.160272 -27.825516 0.6604 0.6278 0.0149 3DHST 1.0632 0.1219 1.4084 0.0763 113.3197 105.3401
60709 GOODS-S 53.190922 -27.831035 1.2023 1.1877 0.0197 3DHST 1.1889 0.2416 1.3480 0.1551 105.8827 104.1141
61172 GOODS-S 53.164745 -27.824545 0.6627 0.6675 0.0022 3DHST 1.6229 0.1059 1.6109 0.0560 203.0795 190.0989
61235 GOODS-S 53.188120 -27.827765 1.1280 1.1280 0.0146 3DHST 1.5175 0.1773 1.7352 0.1025 129.8401 129.8401
61447 GOODS-S 53.185231 -27.827841 0.9198 0.9431 0.0163 3DHST 1.2394 0.1067 1.4229 0.0652 215.5706 192.0597
62122 GOODS-S 53.191648 -27.828335 0.6028 0.5817 0.0523 3DHST 1.3501 0.4400 1.9664 0.3852 88.2934 84.1850
62223 GOODS-S 53.141881 -27.827172 0.8385 0.8263 0.0134 3DHST 1.5502 0.2377 2.0190 0.1613 75.4028 73.5838
62440 GOODS-S 53.144690 -27.827329 1.1969 1.1122 0.0122 3DHST 1.2402 0.2851 1.3618 0.1593 146.2949 91.4159
62528 GOODS-S 53.189880 -27.826710 0.6956 0.7327 0.0125 3DHST 0.9631 0.0606 1.2281 0.0400 204.4136 139.5110
62788 GOODS-S 53.179058 -27.825762 0.6078 0.6131 0.0244 3DHST 1.5366 0.5002 1.7365 0.2947 96.9370 95.9336
63902 GOODS-S 53.161746 -27.824573 0.8348 0.8225 0.0073 3DHST 1.4258 0.1666 1.6657 0.0849 103.7301 98.1448
64797 GOODS-S 53.168097 -27.823211 0.6799 0.3841 0.3923 3DHST nan nan nan nan 132.6571 80.5566
65551 GOODS-S 53.142691 -27.822023 0.9360 0.9105 0.0124 3DHST 1.3908 0.3040 1.3901 0.1537 89.4526 81.4318
65572 GOODS-S 53.155882 -27.822220 0.6685 0.6823 0.0059 3DHST 1.2109 0.2312 1.1837 0.1598 16019679997011566888901589510127616.0000 15983731284547943231171035054211072.0000
65609 GOODS-S 53.149683 -27.822278 0.7508 0.5537 0.0370 3DHST 1.4964 0.7869 2.7719 1.3278 188.4403 175.8930
65620 GOODS-S 53.164979 -27.819329 0.9673 0.9807 0.0083 3DHST 1.7207 0.1193 1.8149 0.0572 250.7750 215.4169
65708 GOODS-S 53.161077 -27.821909 0.6686 0.5641 0.1289 3DHST 1.3493 0.5624 2.2530 0.6633 136.1256 95.7970
65825 GOODS-S 53.171733 -27.821792 0.8740 0.8740 0.0072 3DHST 1.0887 0.1293 1.1802 0.0620 210.3869 210.3869
65981 GOODS-S 53.172631 -27.821429 0.7153 0.6816 0.0194 3DHST 0.8961 0.1224 1.1835 0.0828 119.2655 96.6813
66256 GOODS-S 53.193205 -27.820214 0.6780 0.6780 0.0053 3DHST 1.4920 0.1458 1.7990 0.0886 103.3144 103.3144
66708 GOODS-S 53.161708 -27.819261 0.6662 0.6020 0.0171 3DHST 1.1863 0.1437 1.1820 0.0650 156.5683 109.2161
66729 GOODS-S 53.136332 -27.816537 0.6820 0.6172 0.0074 3DHST 1.4732 0.0985 1.3882 0.0507 457.8221 166.4797
67654 GOODS-S 53.195573 -27.817674 0.7805 0.8049 0.0363 3DHST 1.2688 0.2636 1.2759 0.1260 138.8168 135.1988
67814 GOODS-S 53.137182 -27.815682 0.8387 0.7679 0.0077 3DHST 1.1662 0.0852 1.4791 0.0565 280.4582 127.6771
68033 GOODS-S 53.167772 -27.816705 1.1357 1.2049 0.0265 3DHST 1.2029 0.3115 1.3474 0.1799 124.2289 107.0127
68104 GOODS-S 53.191211 -27.817277 1.1398 1.0707 0.0218 3DHST 1.0226 0.1980 1.1953 0.1322 131.3575 107.9163
68641 GOODS-S 53.134039 -27.815788 0.6528 0.6204 0.0101 3DHST 2.0029 0.8076 1.8390 0.4124 74.6510 70.6315
68675 GOODS-S 53.174511 -27.814960 0.6732 0.6850 0.0161 3DHST 1.0893 0.0702 1.1389 0.0363 716.4822 686.6033
68841 GOODS-S 53.164449 -27.815337 1.0964 1.1564 0.0242 3DHST 1.2213 0.1908 1.5900 0.1174 101.3383 82.6911
68982 GOODS-S 53.154285 -27.815934 0.8175 0.7935 0.0140 3DHST 1.1828 0.1780 1.2907 0.1074 151.2390 146.9697
69084 GOODS-S 53.126267 -27.814526 0.6727 0.6187 0.0142 3DHST 1.4821 0.2620 1.3533 0.1264 102.2516 72.3709
69168 GOODS-S 53.173437 -27.815726 0.7096 0.5731 0.1246 3DHST 1.1749 0.4886 1.9843 0.5113 145.0462 95.8196
69419 GOODS-S 53.132376 -27.814240 0.7482 0.7626 0.0063 3DHST 1.1751 0.1133 1.7222 0.0832 129.1957 107.8375
69522 GOODS-S 53.164816 -27.814367 0.6124 0.8656 0.0045 3DHST 1.8661 0.1997 2.6106 0.1315 2819.8955 670.9294
70001 GOODS-S 53.200552 -27.812487 0.6767 0.6767 0.0047 3DHST 1.4176 0.1242 1.5592 0.0632 86.7589 86.7589
70264 GOODS-S 53.168175 -27.812932 0.9494 0.8987 0.0082 3DHST 1.0898 0.1050 1.0826 0.0558 249.6276 156.3920
70682 GOODS-S 53.179923 -27.811745 0.7386 0.5521 0.0520 3DHST 1.6833 0.8674 3.7989 1.7615 135.0773 100.4726
70878 GOODS-S 53.164309 -27.810825 0.7228 0.7001 0.0259 3DHST 1.4391 0.2144 1.4119 0.1091 88.3514 85.2205
71071 GOODS-S 53.132301 -27.810923 0.9796 1.1147 0.0952 3DHST 1.2569 0.3739 1.3996 0.2237 100.7536 84.1957
71200 GOODS-S 53.199680 -27.810448 0.6799 0.5458 0.0554 3DHST 1.3081 0.5924 3.2501 1.2821 130.6559 81.1270
71524 GOODS-S 53.145084 -27.809846 1.2004 0.9644 0.1310 3DHST 0.8365 0.1071 1.1173 0.0692 653.6720 554.7077
71560 GOODS-S 53.138046 -27.809661 0.6762 0.6433 0.0112 3DHST 1.0907 0.2897 1.2609 0.1663 79.5827 70.7641
71864 GOODS-S 53.150604 -27.809505 0.7578 0.5692 0.3011 3DHST 0.9439 0.3318 2.0996 0.4985 213.3322 130.2898
72024 GOODS-S 53.145944 -27.808541 1.2166 1.1452 0.0305 3DHST 0.9835 0.4309 1.1903 0.2371 72.8316 65.3799
72048 GOODS-S 53.151041 -27.809461 1.0563 1.0160 0.0240 3DHST 1.1623 0.3057 1.4003 0.1872 94.4302 77.8874
72082 GOODS-S 53.137538 -27.808167 0.6626 0.6516 0.0086 3DHST 1.3164 0.1634 1.2872 0.0891 146.4687 142.6922
72524 GOODS-S 53.130330 -27.805615 1.1916 1.1770 0.0429 3DHST 1.1873 0.1776 1.3236 0.1137 95.7542 94.0092
72598 GOODS-S 53.200931 -27.807547 0.8451 0.5038 0.1534 3DHST nan nan nan nan 248.7145 121.2692
72905 GOODS-S 53.180242 -27.798928 0.6625 0.7017 0.0083 3DHST 1.5226 0.0909 1.3878 0.0444 210.3396 125.7554
73333 GOODS-S 53.149846 -27.803301 0.6168 0.6061 0.0052 3DHST 1.2515 0.0809 1.4373 0.0461 74.4032 70.8939
73423 GOODS-S 53.140539 -27.804566 0.6808 0.6264 0.0077 3DHST 1.1025 0.2678 1.5863 0.1865 101.2257 72.1452
73549 GOODS-S 53.161238 -27.804879 0.6939 0.5305 0.0888 3DHST 3.9876 7.4723 8.9522 16.5620 118.6493 79.0993
73866 GOODS-S 53.140757 -27.804472 0.6870 0.6540 0.0136 3DHST 1.2501 0.2604 1.2793 0.1251 84.0788 73.4356
73974 GOODS-S 53.137771 -27.802096 1.1960 1.1115 0.0551 3DHST 1.3787 0.3028 1.7040 0.1691 97.9340 87.6565
74011 GOODS-S 53.148753 -27.804300 0.9248 0.8158 0.0168 3DHST 0.7489 0.1128 1.1822 0.0795 355.4656 199.8186
74039 GOODS-S 53.181639 -27.801309 0.7623 0.7706 0.0080 3DHST 1.9014 0.3024 1.3373 0.1010 239.1216 236.5863
74060 GOODS-S 53.163418 -27.799548 0.6613 0.6669 0.0026 3DHST 1.3716 0.0917 1.8988 0.0583 153.9496 135.7092
74133 GOODS-S 53.148958 -27.799680 0.6615 0.6669 0.0036 3DHST 1.6101 0.0905 1.7469 0.0504 306.4468 293.2828
74418 GOODS-S 53.166388 -27.801828 0.6921 0.6166 0.0371 3DHST 1.6015 0.5826 1.5578 0.3031 78.1881 69.1945
75495 GOODS-S 53.157278 -27.798455 0.6764 0.5425 0.0222 3DHST 1.5907 0.4275 3.2323 0.7878 185.0718 83.2793
75604 GOODS-S 53.168163 -27.799841 0.6251 0.5932 0.0321 3DHST 1.3973 0.8857 1.8532 0.6249 91.3049 89.7143
76094 GOODS-S 53.155448 -27.791484 0.6777 0.6875 0.0064 3DHST 1.2293 0.0743 1.3132 0.0362 399.1448 383.3052
76125 GOODS-S 53.138550 -27.799460 1.0770 1.1037 0.0288 3DHST 1.2097 0.3865 1.2928 0.1974 112.4144 111.0919
76154 GOODS-S 53.151198 -27.798700 0.6127 0.3900 0.0712 3DHST nan nan nan nan 566.7965 504.9557
76197 GOODS-S 53.178972 -27.798668 1.0512 1.0108 0.0151 3DHST 0.9932 0.2740 1.1405 0.1638 93.2373 81.7697
76349 GOODS-S 53.157848 -27.797485 0.7801 0.6279 0.1666 3DHST 1.4753 0.2279 1.2920 0.0951 284.2066 91.2602
76592 GOODS-S 53.173667 -27.797363 0.6838 0.5984 0.0210 3DHST 1.1884 0.2453 1.3324 0.1407 175.0792 89.5788
76612 GOODS-S 53.166878 -27.797709 0.8730 0.8800 0.0321 3DHST 0.9840 0.1872 1.2371 0.1162 111.2399 110.5315
76751 GOODS-S 53.156749 -27.795597 1.1078 1.0530 0.0088 3DHST 1.0695 0.0938 1.2916 0.0576 309.9689 207.7732
76863 GOODS-S 53.176198 -27.796140 1.0067 1.0276 0.0186 3DHST 1.2088 0.1947 1.3906 0.1146 84.7180 78.8296
76864 GOODS-S 53.134472 -27.797556 0.8380 0.7672 0.0387 3DHST 1.4377 0.3881 1.3773 0.2006 112.2908 81.8458
77522 GOODS-S 53.172524 -27.788092 0.6262 0.6262 0.0074 3DHST 1.3435 0.0892 1.5423 0.0499 264.2366 264.2366
77821 GOODS-S 53.137615 -27.791914 0.9951 1.1073 0.0153 3DHST 1.1948 0.1362 1.3507 0.0773 287.2059 133.7032
77902 GOODS-S 53.155870 -27.794899 1.0814 0.9885 0.0443 3DHST 1.3975 0.1410 1.1602 0.0618 431.8805 374.0207
78077 GOODS-S 53.184165 -27.792630 0.7441 0.7213 0.0185 3DHST 1.1387 0.0709 1.3443 0.0395 1301.5076 1252.8717
78177 GOODS-S 53.130643 -27.790259 0.6613 0.5871 0.0080 3DHST 1.1048 0.0701 1.5873 0.0507 516.5347 209.6350
78360 GOODS-S 53.166209 -27.793911 1.0420 0.9385 0.0194 3DHST 1.3680 0.2444 1.3015 0.1351 152.5265 90.3409
78415 GOODS-S 53.169475 -27.791939 0.6615 0.6897 0.0068 3DHST 1.6462 0.1041 1.7237 0.0567 263.8330 174.7382
78527 GOODS-S 53.182200 -27.793979 0.7791 1.4070 0.2660 3DHST 1.1913 0.2163 1.4686 0.1506 718.3287 126.6492
78576 GOODS-S 53.193869 -27.793295 0.6956 0.6956 0.0117 3DHST 0.9835 0.1197 1.2295 0.0784 137.4226 137.4226
78710 GOODS-S 53.149135 -27.792985 1.1641 1.1641 0.1219 3DHST 1.4671 0.4032 1.3823 0.1735 91.8637 91.8637
78885 GOODS-S 53.167566 -27.792511 1.0840 1.0298 0.0107 3DHST 1.1165 0.1516 1.3937 0.0930 159.3241 101.0884
79058 GOODS-S 53.171335 -27.792940 0.9175 0.9686 0.0337 3DHST 1.0978 0.1947 1.2043 0.1111 150.4602 126.9290
79581 GOODS-S 53.166182 -27.787518 1.1066 1.0789 0.0146 3DHST 1.1557 0.0869 1.2734 0.0489 374.6169 361.1218
79645 GOODS-S 53.172754 -27.791501 0.6300 0.6824 0.0777 3DHST 1.1549 0.5727 1.3762 0.3092 118.6597 107.9986
79895 GOODS-S 53.155840 -27.790464 0.6662 0.6809 0.0085 3DHST 1.4881 0.3759 1.6174 0.2123 114.6798 102.5863
80076 GOODS-S 53.174411 -27.789398 1.2215 1.2745 0.1242 3DHST 0.9959 0.3819 0.7451 0.2214 105.0619 100.1485
80115 GOODS-S 53.168014 -27.789665 0.6029 0.5714 0.0083 3DHST 1.2036 0.1387 2.0933 0.1704 126.7614 92.2029
80255 GOODS-S 53.184823 -27.789929 0.9458 0.8952 0.0133 3DHST 1.0767 0.1296 1.3610 0.0868 203.0322 133.6526
80500 GOODS-S 53.147179 -27.788481 0.6613 0.3540 0.0295 3DHST nan nan nan nan 569.6950 202.1669
81011 GOODS-S 53.160354 -27.784002 0.9295 0.9481 0.0103 3DHST 1.2993 0.0843 1.4480 0.0493 396.5075 371.7082
81021 GOODS-S 53.174030 -27.788006 1.0897 1.1535 0.0227 3DHST 0.9218 0.1714 1.3208 0.1222 133.0068 88.7094
81256 GOODS-S 53.192066 -27.787169 1.0870 1.0461 0.0217 3DHST 1.1740 0.1249 1.3674 0.0735 362.2959 334.2934
81306 GOODS-S 53.157227 -27.785265 0.6874 0.7520 0.0411 3DHST 1.1281 0.2021 1.1878 0.1000 123.9885 108.1436
81328 GOODS-S 53.181119 -27.786918 1.0464 1.0748 0.0701 3DHST 1.3614 0.3295 1.4698 0.1910 140.6658 130.1540
81470 GOODS-S 53.197586 -27.786397 1.1713 1.1767 0.0236 3DHST 1.0832 0.2954 1.2561 0.1972 87.5346 85.0634
81636 GOODS-S 53.139403 -27.786768 1.2211 1.2285 0.0271 3DHST 1.0450 0.2912 1.1059 0.1905 97.0217 96.2388
81815 GOODS-S 53.131524 -27.786433 0.9892 1.0751 0.1404 3DHST 1.0674 0.3242 1.2707 0.1840 146.5221 134.3001
81973 GOODS-S 53.160958 -27.786503 1.1246 1.1847 0.0702 3DHST 1.3031 0.3529 1.5201 0.2019 131.3316 121.2172
83248 GOODS-S 53.161632 -27.780247 0.6281 0.6172 0.0034 3DHST 1.3638 0.1114 1.6646 0.0685 184.9246 171.5693
83479 GOODS-S 53.165885 -27.781539 1.0878 1.0335 0.0133 3DHST 1.1837 0.1362 1.3905 0.0814 242.6943 184.1455
83686 GOODS-S 53.151837 -27.782861 0.8503 0.8023 0.0067 3DHST 1.1326 0.1126 1.1973 0.0651 332.0262 251.4358
83834 GOODS-S 53.158176 -27.781094 0.6115 0.5298 0.0075 3DHST 4.3454 1.2405 9.0254 2.5421 448.3206 190.5839
83975 GOODS-S 53.172613 -27.780967 0.6284 0.5964 0.0068 3DHST 1.1507 0.0966 1.3412 0.0572 136.3515 98.2196
84173 GOODS-S 53.170684 -27.781968 0.7182 0.6415 0.0167 3DHST 1.2672 0.2961 1.5018 0.1535 137.4492 102.2713
84197 GOODS-S 53.151856 -27.781965 0.9187 0.8934 0.0144 3DHST 1.1828 0.1817 1.2619 0.1009 126.9274 117.7151
84478 GOODS-S 53.139283 -27.780668 0.7306 0.5924 0.0224 3DHST 1.3711 0.1737 1.3766 0.0899 304.1462 89.1941
84625 GOODS-S 53.160815 -27.775379 0.6425 0.5593 0.0072 3DHST 1.4534 0.1166 2.5102 0.1794 281.2229 93.5588
84991 GOODS-S 53.174431 -27.780859 0.7306 0.7306 0.0107 3DHST 1.5135 0.2916 1.4763 0.1435 71.7776 71.7776
85256 GOODS-S 53.128825 -27.780420 1.2129 1.0875 0.0540 3DHST 1.2943 0.2394 1.5610 0.1580 109.8278 98.5248
85260 GOODS-S 53.197016 -27.780600 0.7360 0.6072 0.0289 3DHST 1.2160 0.2073 1.5705 0.1449 218.1529 105.0495
85344 GOODS-S 53.128460 -27.780161 1.1660 1.1234 0.0104 3DHST 1.1174 0.2070 1.2069 0.1073 150.8496 116.6284
85517 GOODS-S 53.176316 -27.780850 0.8845 0.8987 0.0304 3DHST 1.2771 0.2722 0.9366 0.1301 474.2788 467.5690
85748 GOODS-S 53.184164 -27.779736 0.6878 0.5531 0.1856 3DHST 0.9095 0.3498 2.4553 0.7132 154.5875 118.7824
86051 GOODS-S 53.169918 -27.771019 0.6466 0.5436 0.0079 3DHST 1.3609 0.1004 2.8814 0.1834 791.3094 450.3648
86604 GOODS-S 53.145223 -27.777903 1.0944 1.0805 0.0176 3DHST 1.2381 0.1409 1.5054 0.0829 186.5717 183.7993
86719 GOODS-S 53.172993 -27.777857 1.0595 1.0595 0.0117 3DHST 0.8876 0.1307 1.1177 0.0881 112.3166 112.3166
87259 GOODS-S 53.109486 -27.775934 0.7260 1.3999 0.0000 3DHST -0.0000 nan nan nan nan nan
87420 GOODS-S 53.151053 -27.777309 0.7268 0.7390 0.0300 3DHST 0.8533 0.1539 1.2275 0.1075 89.4339 85.9969
87658 GOODS-S 53.147773 -27.776948 1.0629 0.9963 0.0115 3DHST 1.3895 0.1904 1.3032 0.0986 159.7770 100.5905
87755 GOODS-S 53.151786 -27.775421 1.0334 0.9303 0.0215 3DHST 1.1993 0.2326 1.4509 0.1400 120.2191 76.1461
87783 GOODS-S 53.183219 -27.775713 1.1304 0.6725 0.0142 3DHST 1.1886 0.1148 1.8579 0.1367 3957.0234 2745.6999
87827 GOODS-S 53.160161 -27.775527 0.6284 0.6284 0.0052 3DHST 1.4264 0.1451 1.6953 0.0870 95.7575 95.7575
87843 GOODS-S 53.152786 -27.775293 0.9475 1.0113 0.0129 3DHST 1.2282 0.1151 1.3771 0.0647 200.7925 143.2812
87958 GOODS-S 53.181036 -27.776173 0.6599 0.7002 0.0106 3DHST 1.1876 0.1131 1.5556 0.0686 149.6206 113.0969
88069 GOODS-S 53.152073 -27.774814 0.7808 0.6590 0.0111 3DHST 1.4855 0.1324 1.1723 0.0514 479.5142 190.0007
88222 GOODS-S 53.149080 -27.774303 1.1140 1.1213 0.0280 3DHST 1.3719 0.2272 1.5988 0.1279 84.8572 82.7650
88279 GOODS-S 53.120738 -27.773213 0.8405 0.9011 0.0526 3DHST 1.1425 0.0971 1.3049 0.0621 156.3914 114.6716
88671 GOODS-S 53.119725 -27.772304 0.7441 0.7441 0.0045 3DHST 1.3046 0.1083 1.8654 0.0738 133.5802 133.5802
88888 GOODS-S 53.197229 -27.774191 0.6446 0.7267 0.0563 3DHST 1.1785 0.1239 1.1954 0.0585 256.0512 176.1598
89031 GOODS-S 53.101614 -27.773408 0.8914 0.8914 0.0082 3DHST 1.4723 0.2021 1.7597 0.1355 66.0790 66.0790
89212 GOODS-S 53.128513 -27.772701 0.9094 0.8966 0.0115 3DHST 1.4875 0.1101 1.8329 0.0695 607.0507 587.6636
90068 GOODS-S 53.101306 -27.772740 0.9929 0.9159 0.0150 3DHST 0.8398 0.2438 1.2538 0.1527 118.2340 83.9462
90103 GOODS-S 53.191136 -27.772826 0.7569 0.5778 0.1678 3DHST 1.1460 0.3647 1.8901 0.3827 202.8722 116.1338
90246 GOODS-S 53.151221 -27.772836 0.6001 0.5895 0.0095 3DHST 1.1912 0.4003 1.5434 0.2569 257.1327 255.8431
90325 GOODS-S 53.178381 -27.768232 0.6759 0.6323 0.0125 3DHST 1.2035 0.0742 1.2204 0.0344 220.8880 117.9724
90359 GOODS-S 53.155244 -27.769531 0.7797 0.7563 0.0090 3DHST 1.5580 0.2469 1.4574 0.1084 180.5603 168.0701
90388 GOODS-S 53.105935 -27.771416 0.8715 0.7766 0.0257 3DHST 1.2389 0.0874 1.4574 0.0561 444.0078 117.7516
90546 GOODS-S 53.154974 -27.768908 1.0890 1.1237 0.0172 3DHST 1.4202 0.1190 1.7480 0.0744 235.2757 198.0459
90791 GOODS-S 53.114947 -27.767561 0.6597 0.7236 0.0477 3DHST 1.1303 0.0765 1.4890 0.0464 397.7558 257.0504
91095 GOODS-S 53.136311 -27.763179 1.0033 1.1113 0.0086 3DHST 1.1736 0.0769 1.3812 0.0452 803.2382 361.4626
91139 GOODS-S 53.158743 -27.770526 0.9902 0.9512 0.0134 3DHST 1.1667 0.0957 1.3442 0.0562 404.6607 362.0185
91479 GOODS-S 53.129329 -27.770888 0.7115 0.3948 0.0593 3DHST nan nan nan nan 258.3099 81.0136
91517 GOODS-S 53.138049 -27.768912 0.9866 1.0038 0.0136 3DHST 1.1765 0.2481 1.4654 0.1546 103.3452 93.0352
91584 GOODS-S 53.172100 -27.770383 0.6279 0.6171 0.0152 3DHST 1.2990 0.3352 1.5777 0.2218 78.6139 78.2910
91615 GOODS-S 53.131570 -27.770207 0.6515 0.5579 0.0664 3DHST 0.9739 0.0871 2.4268 0.1697 1158.6780 745.3741
91651 GOODS-S 53.137568 -27.763176 1.0068 1.0276 0.0265 3DHST 1.1942 0.1179 1.3767 0.0671 162.9267 152.6965
92379 GOODS-S 53.104992 -27.768571 0.7306 0.6428 0.0216 3DHST 1.5597 0.2957 1.3542 0.1205 120.8902 94.1168
92468 GOODS-S 53.153532 -27.769443 0.7210 0.5836 0.0918 3DHST 1.6805 0.7358 1.7535 0.4445 123.9691 88.9840
92503 GOODS-S 53.114870 -27.769073 0.7390 0.6404 0.0604 3DHST 1.1212 0.3205 1.3486 0.1703 129.5479 72.1110
92860 GOODS-S 53.161499 -27.767621 0.7287 0.7058 0.0658 3DHST 1.0532 0.1324 1.1810 0.0670 302.7890 288.3987
93102 GOODS-S 53.100469 -27.767594 1.2324 1.1329 0.0168 3DHST 1.0576 0.2026 1.1569 0.1184 161.4516 111.7703
93128 GOODS-S 53.108275 -27.767814 0.9389 0.9389 0.0101 3DHST 1.0464 0.1627 1.0917 0.0900 110.3773 110.3773
93198 GOODS-S 53.153620 -27.767822 0.6970 0.3464 0.0312 3DHST nan nan nan nan 190.1038 94.7224
93370 GOODS-S 53.113891 -27.767554 0.6618 0.6618 0.0073 3DHST 1.7082 0.2040 1.8883 0.1196 118.5177 118.5177
93672 GOODS-S 53.191335 -27.767665 1.0500 0.9711 0.0266 3DHST 1.2336 0.1974 1.1997 0.0970 185.5340 132.8251
93759 GOODS-S 53.159865 -27.766840 1.0716 0.9420 0.0200 3DHST 1.4653 0.2356 1.1484 0.1041 227.4264 102.6645
93811 GOODS-S 53.146088 -27.766564 0.9409 0.8904 0.0211 3DHST 1.1069 0.1547 1.1091 0.0858 166.2018 147.9162
93984 GOODS-S 53.106928 -27.765439 1.0272 0.9367 0.0084 3DHST 1.0865 0.1078 1.2741 0.0608 415.0570 192.7452
93988 GOODS-S 53.151372 -27.766686 0.8760 0.8154 0.0144 3DHST 1.5681 0.1994 1.6121 0.0951 171.0111 116.9238
94128 GOODS-S 53.135618 -27.766625 0.9706 0.9446 0.0186 3DHST 1.1136 0.1129 1.3104 0.0662 239.3528 225.9740
94200 GOODS-S 53.178467 -27.766546 0.6819 0.4251 0.0349 3DHST nan nan nan nan 145.8915 77.8355
94290 GOODS-S 53.100647 -27.766726 0.8962 0.8232 0.0152 3DHST 1.4038 0.2903 1.3663 0.1384 143.4309 89.8380
94356 GOODS-S 53.155412 -27.766071 1.1207 1.0927 0.0130 3DHST 1.3126 0.1790 1.4776 0.1141 73.2201 69.1303
94544 GOODS-S 53.194616 -27.765542 1.1127 1.1207 0.0238 3DHST 1.4617 0.4218 1.5263 0.2117 73.9804 73.7161
95110 GOODS-S 53.109422 -27.764092 1.2242 1.2096 0.0232 3DHST 1.3865 0.2557 1.9723 0.1801 77.2635 72.9172
95330 GOODS-S 53.115628 -27.765180 0.7409 0.7706 0.0368 3DHST 1.3991 0.2571 1.1884 0.1130 93.5692 90.8682
95688 GOODS-S 53.149196 -27.763622 0.7412 0.6120 0.0286 3DHST 1.5020 0.1994 1.1617 0.0760 458.1489 224.3182
95800 GOODS-S 53.114160 -27.763772 0.7351 0.5676 0.0284 3DHST 0.9126 0.1458 1.8633 0.1961 331.3433 94.6810
96023 GOODS-S 53.168375 -27.760592 0.9410 0.9807 0.0266 3DHST 1.1265 0.1537 1.1355 0.0858 129.7558 112.0811
96481 GOODS-S 53.125270 -27.759500 0.6544 0.5705 0.0056 3DHST 0.9124 0.0657 1.6264 0.0781 514.5474 151.7476
96737 GOODS-S 53.116161 -27.760854 0.7336 0.6251 0.0286 3DHST 1.2685 0.2911 1.4160 0.1653 125.1171 69.9565
96927 GOODS-S 53.098875 -27.760032 0.6728 0.6399 0.0124 3DHST 1.5005 0.2945 1.4743 0.1560 126.8343 117.6942
96942 GOODS-S 53.107571 -27.762466 0.7459 0.6065 0.3429 3DHST 0.8355 0.2172 1.0635 0.1490 147.0662 100.4180
97568 GOODS-S 53.125254 -27.756535 1.0068 1.0144 0.0114 3DHST 1.1358 0.0861 1.2325 0.0469 642.6912 636.9976
98372 GOODS-S 53.079999 -27.758969 0.6796 1.3965 0.0000 3DHST -1572793554879818993377212888781418658252356361953172810715618491124508390167890218015133373937259974648545108944455190501472610572274125772036418393321485449069217201754264904724083370261823213166553381737838524297596551299072.0000 inf 526962404360902670543059375326615884713494322361926199073713462065231295896796720287789158827045435081302889073174049235877929283074456021373778549146497369082309893448944289918239310203071526820499041426722966512179534396479645594336570771850641899319741510356844127103158957904792387584.0000 inf nan nan
98384 GOODS-S 53.130091 -27.759084 1.0953 1.0813 0.0214 3DHST 1.4294 0.2538 1.9053 0.1606 69.9392 67.7999
98698 GOODS-S 53.111936 -27.757828 0.8493 0.8013 0.0108 3DHST 1.2180 0.0965 1.5337 0.0626 388.7601 349.7892
98855 GOODS-S 53.170633 -27.757923 0.6636 0.6526 0.0577 3DHST 1.0529 0.1185 1.1158 0.0627 299.4497 298.1843
99014 GOODS-S 53.105246 -27.756648 0.6777 0.6131 0.0051 3DHST 1.2124 0.0793 1.2157 0.0367 584.7701 164.7852
99156 GOODS-S 53.120423 -27.757021 0.9476 0.9977 0.1062 3DHST 1.1231 0.1056 1.2041 0.0582 443.3798 408.6859
99490 GOODS-S 53.106589 -27.758035 0.6930 0.6930 0.0241 3DHST 1.2070 0.3505 1.4186 0.2019 87.4417 87.4417
