# The 3DHST ID is specific to its north or south catalog. Currently using 3DHST v4.1.5 catalog.
# pears_id threed_south_idv415 pears_ra pears_dec threed_ra threed_dec
99136 33136 53.096320 -27.758902 53.096321 -27.758886
105745 35610 53.096343 -27.745028 53.096363 -27.745056
119325 41328 53.096391 -27.717072 53.096390 -27.717058
127811 45473 53.096416 -27.698182 53.096409 -27.698175
106859 36507 53.096508 -27.739684 53.096497 -27.739700
121817 42680 53.096511 -27.711107 53.096508 -27.711098
132667 47542 53.096538 -27.688214 53.096539 -27.688219
124360 43959 53.096561 -27.705442 53.096554 -27.705450
128247 45914 53.096595 -27.694152 53.096634 -27.694109
102749 34496 53.096629 -27.751771 53.096630 -27.751766
104674 35206 53.096680 -27.748383 53.096683 -27.748384
97327 32575 53.096683 -27.762249 53.096695 -27.762245
125448 44048 53.096767 -27.704331 53.096748 -27.704334
118171 40886 53.096798 -27.719067 53.096779 -27.719078
105510 35570 53.096838 -27.746524 53.096825 -27.746525
123285 43105 53.096851 -27.708787 53.096848 -27.708788
102037 34210 53.097120 -27.753407 53.097122 -27.753401
113632 39138 53.097138 -27.727589 53.097145 -27.727589
116423 40268 53.097181 -27.722401 53.097179 -27.722391
107208 36155 53.097183 -27.742252 53.097179 -27.742252
126851 45380 53.097216 -27.698643 53.097233 -27.698622
108962 36941 53.097258 -27.738908 53.097263 -27.738905
124445 43536 53.097313 -27.706514 53.097313 -27.706511
105016 35382 53.097315 -27.746653 53.097317 -27.746655
127795 45691 53.097341 -27.696614 53.097378 -27.696638
128679 45674 53.097383 -27.696858 53.097378 -27.696857
111351 38240 53.097402 -27.732456 53.097385 -27.732458
96236 32241 53.097496 -27.763928 53.097496 -27.763929
115462 40337 53.097521 -27.721266 53.097515 -27.721266
120147 41886 53.097629 -27.715298 53.097649 -27.715282
98923 33340 53.097646 -27.757827 53.097641 -27.757824
109276 37022 53.097698 -27.738382 53.097698 -27.738375
119470 41603 53.097802 -27.716066 53.097801 -27.716064
110508 37711 53.097807 -27.735013 53.097797 -27.735006
111951 38414 53.097944 -27.731537 53.097954 -27.731529
122141 42761 53.097950 -27.710666 53.097939 -27.710655
124143 43771 53.098008 -27.706169 53.098015 -27.706165
131501 46964 53.098027 -27.691031 53.098019 -27.691036
120832 42159 53.098085 -27.713729 53.098080 -27.713709
123701 43419 53.098090 -27.707662 53.098091 -27.707647
122097 42488 53.098131 -27.711702 53.098137 -27.711702
100679 33754 53.098260 -27.755856 53.098255 -27.755852
101176 33950 53.098350 -27.754722 53.098343 -27.754730
92755 31240 53.098378 -27.766944 53.098385 -27.766949
110664 38216 53.098427 -27.732665 53.098431 -27.732676
105214 35447 53.098501 -27.747156 53.098499 -27.747150
128267 45386 53.098511 -27.698100 53.098541 -27.698099
129975 46222 53.098584 -27.693570 53.098576 -27.693567
122590 42687 53.098592 -27.710691 53.098587 -27.710695
118014 40976 53.098680 -27.719088 53.098682 -27.719088
95773 32041 53.098762 -27.764764 53.098747 -27.764784
109238 37243 53.098843 -27.736580 53.098831 -27.736591
128581 45455 53.098864 -27.697580 53.098862 -27.697584
96927 32810 53.098875 -27.760032 53.098885 -27.760042
131222 46772 53.099036 -27.691293 53.099037 -27.691294
130318 46387 53.099037 -27.693552 53.099030 -27.693556
110650 37822 53.099039 -27.734408 53.099033 -27.734409
131183 46854 53.099057 -27.691566 53.099045 -27.691561
108056 36838 53.099106 -27.739260 53.099144 -27.739204
122461 42677 53.099158 -27.710822 53.099148 -27.710819
110733 38083 53.099192 -27.733101 53.099186 -27.733109
107091 36122 53.099233 -27.743483 53.099239 -27.743483
116812 40303 53.099411 -27.721953 53.099419 -27.721945
100756 33909 53.099416 -27.755025 53.099415 -27.755026
112747 38702 53.099456 -27.729686 53.099457 -27.729675
125961 44369 53.099510 -27.703196 53.099522 -27.703171
106779 36103 53.099522 -27.743736 53.099510 -27.743727
108716 36919 53.099597 -27.739250 53.099602 -27.739248
108874 36974 53.099616 -27.738846 53.099598 -27.738832
104574 35223 53.099618 -27.748350 53.099644 -27.748335
129711 46230 53.099752 -27.694259 53.099743 -27.694260
93254 31228 53.099774 -27.768424 53.099758 -27.768423
112324 38616 53.099818 -27.730301 53.099812 -27.730301
129060 45868 53.099868 -27.696189 53.099857 -27.696180
119880 41559 53.099895 -27.715796 53.099907 -27.715782
110188 37637 53.100078 -27.735619 53.100075 -27.735617
98339 32734 53.100093 -27.760585 53.100094 -27.760592
102847 34601 53.100103 -27.751121 53.100098 -27.751125
106204 35816 53.100104 -27.744870 53.100086 -27.744850
121302 42160 53.100188 -27.713239 53.100185 -27.713236
110498 37785 53.100216 -27.734891 53.100224 -27.734896
120165 41664 53.100330 -27.715375 53.100323 -27.715366
98332 32968 53.100400 -27.759753 53.100399 -27.759766
102445 34280 53.100433 -27.752827 53.100437 -27.752823
93102 31396 53.100469 -27.767594 53.100464 -27.767595
111478 38149 53.100497 -27.732836 53.100498 -27.732824
113955 39154 53.100502 -27.727240 53.100494 -27.727226
94290 31614 53.100647 -27.766726 53.100647 -27.766724
124712 43682 53.100681 -27.705969 53.100685 -27.705975
125478 44380 53.100697 -27.703050 53.100697 -27.703068
121729 42579 53.100732 -27.712040 53.100712 -27.712046
111743 38202 53.100786 -27.732319 53.100773 -27.732315
107776 36515 53.100809 -27.741463 53.100792 -27.741470
119476 41748 53.100829 -27.716015 53.100815 -27.715986
109250 37144 53.100832 -27.737885 53.100842 -27.737888
107863 36568 53.100847 -27.740670 53.100864 -27.740673
108145 36624 53.101047 -27.740866 53.101055 -27.740866
119260 41236 53.101064 -27.717265 53.101074 -27.717264
107660 36398 53.101089 -27.742105 53.101086 -27.742105
106993 36186 53.101162 -27.743079 53.101162 -27.743080
102846 34690 53.101176 -27.751016 53.101166 -27.751017
111776 38718 53.101223 -27.728949 53.101215 -27.728950
99736 33381 53.101224 -27.757440 53.101234 -27.757444
100181 33377 53.101266 -27.757321 53.101276 -27.757320
100188 33556 53.101271 -27.756782 53.101269 -27.756769
127268 44841 53.101284 -27.700573 53.101284 -27.700571
90068 30384 53.101306 -27.772740 53.101303 -27.772736
127728 45043 53.101354 -27.699645 53.101368 -27.699635
101723 34077 53.101382 -27.754015 53.101376 -27.754013
89484 30098 53.101398 -27.773986 53.101395 -27.773996
92226 31070 53.101453 -27.769601 53.101444 -27.769611
124302 43508 53.101493 -27.706810 53.101490 -27.706799
112754 38684 53.101511 -27.729665 53.101509 -27.729685
117328 40539 53.101520 -27.720883 53.101521 -27.720881
110892 37833 53.101557 -27.734209 53.101562 -27.734205
89031 30094 53.101614 -27.773408 53.101616 -27.773415
101849 34111 53.101615 -27.753826 53.101608 -27.753832
113191 38977 53.101882 -27.728581 53.101883 -27.728577
126017 44275 53.102047 -27.703099 53.102047 -27.703098
99252 33188 53.102068 -27.758679 53.102081 -27.758684
116490 40244 53.102070 -27.722554 53.102077 -27.722561
120240 41802 53.102165 -27.714891 53.102161 -27.714882
122596 42844 53.102172 -27.710155 53.102146 -27.710142
107055 36170 53.102174 -27.743426 53.102173 -27.743425
113169 39007 53.102238 -27.728416 53.102242 -27.728418
111549 38715 53.102489 -27.729663 53.102486 -27.729668
107274 36291 53.102506 -27.741142 53.102512 -27.741158
89759 30297 53.102540 -27.772278 53.102535 -27.772285
109264 37048 53.102578 -27.738235 53.102577 -27.738239
108385 37485 53.102704 -27.735459 53.102695 -27.735462
130143 46282 53.102750 -27.693690 53.102753 -27.693703
106641 36013 53.102756 -27.744191 53.102756 -27.744192
99541 33496 53.102774 -27.756058 53.102814 -27.756027
98764 33036 53.102779 -27.759371 53.102783 -27.759367
114960 39626 53.102801 -27.725244 53.102806 -27.725245
106905 36041 53.102807 -27.743587 53.102818 -27.743580
99849 33313 53.102881 -27.757776 53.102882 -27.757790
112506 38703 53.102916 -27.730119 53.102917 -27.730116
109482 37290 53.103033 -27.737490 53.103035 -27.737492
105009 35351 53.103062 -27.747278 53.103062 -27.747278
107195 36215 53.103123 -27.741478 53.103100 -27.741484
126562 44585 53.103133 -27.701876 53.103134 -27.701880
105204 35395 53.103166 -27.747405 53.103168 -27.747410
119278 41647 53.103175 -27.716064 53.103165 -27.716057
128091 45173 53.103255 -27.698803 53.103256 -27.698822
90298 30394 53.103335 -27.771633 53.103336 -27.771635
121926 42704 53.103356 -27.711260 53.103401 -27.711296
88578 29915 53.103495 -27.774705 53.103500 -27.774714
112952 38879 53.103530 -27.728926 53.103535 -27.728958
121242 42104 53.103532 -27.713454 53.103535 -27.713451
120439 41735 53.103540 -27.714960 53.103539 -27.714956
91833 30801 53.103620 -27.770641 53.103600 -27.770630
118578 41281 53.103635 -27.717758 53.103661 -27.717728
96732 32394 53.103677 -27.763169 53.103691 -27.763178
87651 29480 53.103678 -27.776751 53.103680 -27.776756
89080 29732 53.103721 -27.774965 53.103718 -27.774973
89088 30093 53.103729 -27.774258 53.103729 -27.774248
120549 42089 53.103731 -27.714078 53.103725 -27.714088
113919 39253 53.103745 -27.727150 53.103745 -27.727159
108561 36970 53.103770 -27.739214 53.103771 -27.739204
125497 44070 53.103835 -27.704123 53.103844 -27.704123
104694 35257 53.103855 -27.747673 53.103859 -27.747669
123675 43244 53.104103 -27.708049 53.104141 -27.708031
112673 38873 53.104110 -27.729306 53.104061 -27.729250
90654 30581 53.104200 -27.772044 53.104191 -27.772038
118702 40984 53.104290 -27.718353 53.104294 -27.718357
105111 35338 53.104308 -27.746473 53.104279 -27.746546
112943 39097 53.104414 -27.728511 53.104408 -27.728502
90273 31078 53.104455 -27.768290 53.104462 -27.768286
124453 43953 53.104535 -27.706089 53.104481 -27.706081
88870 29830 53.104546 -27.774837 53.104549 -27.774832
106328 36224 53.104560 -27.734214 53.104561 -27.734217
124511 44042 53.104572 -27.705423 53.104568 -27.705421
108336 36755 53.104614 -27.740445 53.104614 -27.740448
94854 31841 53.104703 -27.765902 53.104706 -27.765888
116582 40340 53.104709 -27.721937 53.104713 -27.721928
101405 34018 53.104753 -27.753344 53.104748 -27.753345
129842 46152 53.104755 -27.694858 53.104740 -27.694857
108548 36770 53.104767 -27.740056 53.104774 -27.740053
96907 32403 53.104806 -27.762931 53.104816 -27.762915
124624 44066 53.104855 -27.705219 53.104855 -27.705217
129937 46193 53.104904 -27.694621 53.104904 -27.694618
121911 42445 53.104973 -27.712011 53.104973 -27.712013
92379 31245 53.104992 -27.768571 53.104988 -27.768568
115223 39981 53.105138 -27.724025 53.105141 -27.724026
94550 31751 53.105183 -27.766384 53.105198 -27.766352
99265 33238 53.105242 -27.758086 53.105228 -27.758074
99014 33286 53.105246 -27.756648 53.105247 -27.756655
117549 40652 53.105333 -27.720140 53.105335 -27.720137
90716 30564 53.105357 -27.771889 53.105358 -27.771891
123843 43700 53.105375 -27.706719 53.105381 -27.706722
126567 44570 53.105443 -27.702088 53.105442 -27.702085
108830 37080 53.105532 -27.738329 53.105518 -27.738338
122896 42847 53.105548 -27.709896 53.105549 -27.709887
122273 42566 53.105566 -27.711394 53.105564 -27.711382
121217 42393 53.105598 -27.712873 53.105644 -27.712843
103116 34650 53.105623 -27.750783 53.105629 -27.750790
102075 34149 53.105632 -27.753558 53.105637 -27.753559
120926 42054 53.105653 -27.713716 53.105640 -27.713715
104514 35315 53.105678 -27.747697 53.105675 -27.747696
105551 35591 53.105745 -27.746473 53.105747 -27.746464
115761 40035 53.105793 -27.723532 53.105789 -27.723524
106356 35852 53.105903 -27.743851 53.105900 -27.743851
108943 37103 53.105907 -27.738418 53.105911 -27.738415
90388 30414 53.105935 -27.771416 53.105927 -27.771414
99762 33418 53.105960 -27.757558 53.105938 -27.757553
107017 36154 53.105960 -27.743393 53.105946 -27.743393
122480 42742 53.106025 -27.710744 53.106049 -27.710724
126924 44746 53.106052 -27.701081 53.106045 -27.701092
110877 38121 53.106087 -27.733160 53.106094 -27.733152
108465 36704 53.106107 -27.740319 53.106106 -27.740316
112789 38786 53.106111 -27.724322 53.106110 -27.724319
126202 44405 53.106194 -27.702739 53.106194 -27.702732
121534 42207 53.106209 -27.712810 53.106213 -27.712814
90931 30516 53.106228 -27.771864 53.106216 -27.771864
113409 39023 53.106302 -27.727954 53.106297 -27.727957
90224 30416 53.106412 -27.772637 53.106415 -27.772654
121050 42148 53.106428 -27.713423 53.106426 -27.713425
98434 32881 53.106478 -27.760412 53.106483 -27.760416
129156 46014 53.106573 -27.695569 53.106560 -27.695576
99490 33332 53.106589 -27.758035 53.106598 -27.758041
93984 31832 53.106928 -27.765439 53.106930 -27.765440
120950 42012 53.107019 -27.713764 53.107033 -27.713749
118545 41181 53.107020 -27.718227 53.107014 -27.718224
106809 36008 53.107027 -27.743417 53.107021 -27.743410
108869 36992 53.107046 -27.738980 53.107052 -27.738972
98650 33003 53.107076 -27.759529 53.107063 -27.759546
111101 38015 53.107092 -27.733556 53.107059 -27.733532
93923 31557 53.107129 -27.767090 53.107136 -27.767103
96778 32469 53.107168 -27.762657 53.107155 -27.762665
125989 44213 53.107280 -27.703407 53.107281 -27.703407
111087 38513 53.107289 -27.729722 53.107330 -27.729729
107823 36394 53.107290 -27.741084 53.107300 -27.741091
121453 42370 53.107317 -27.712592 53.107315 -27.712587
98008 32969 53.107322 -27.759846 53.107288 -27.759838
107136 36094 53.107347 -27.741929 53.107349 -27.741915
127706 45402 53.107348 -27.698641 53.107353 -27.698645
108266 36932 53.107348 -27.738972 53.107334 -27.738997
120845 42329 53.107382 -27.713256 53.107384 -27.713245
103422 34733 53.107384 -27.749806 53.107384 -27.749804
103135 34655 53.107390 -27.750493 53.107395 -27.750496
105224 35384 53.107401 -27.746412 53.107418 -27.746410
96671 32409 53.107406 -27.762939 53.107407 -27.762917
116492 40189 53.107449 -27.722294 53.107452 -27.722294
111633 38537 53.107464 -27.731200 53.107460 -27.731194
91497 30592 53.107544 -27.771357 53.107552 -27.771362
103575 34810 53.107565 -27.750009 53.107559 -27.750010
96942 32541 53.107571 -27.762466 53.107571 -27.762468
107062 36118 53.107571 -27.742978 53.107563 -27.742971
92579 31074 53.107603 -27.769263 53.107601 -27.769253
121043 41980 53.107604 -27.713974 53.107597 -27.713982
100262 33535 53.107656 -27.756683 53.107685 -27.756676
111595 38645 53.107666 -27.730114 53.107674 -27.730108
120898 42409 53.107698 -27.712801 53.107697 -27.712807
114577 39438 53.107732 -27.726026 53.107735 -27.726027
93992 31510 53.107769 -27.767291 53.107750 -27.767303
102516 34330 53.107846 -27.751940 53.107841 -27.751942
122269 42890 53.107848 -27.710664 53.107845 -27.710649
113877 39603 53.107875 -27.726220 53.107887 -27.726231
120747 42110 53.107883 -27.713641 53.107880 -27.713642
111982 38671 53.107926 -27.728122 53.107975 -27.728159
110494 37937 53.107977 -27.733748 53.107975 -27.733746
113895 39591 53.108010 -27.725741 53.108013 -27.725746
126553 44556 53.108073 -27.702023 53.108063 -27.702028
101818 34093 53.108105 -27.753966 53.108105 -27.753988
129014 45869 53.108122 -27.696305 53.108135 -27.696306
102717 34504 53.108192 -27.751628 53.108170 -27.751635
117225 40732 53.108198 -27.720155 53.108208 -27.720156
116349 40476 53.108260 -27.721928 53.108261 -27.721924
93128 31315 53.108275 -27.767814 53.108288 -27.767811
129359 46103 53.108293 -27.695260 53.108295 -27.695265
101632 34150 53.108310 -27.752084 53.108299 -27.752087
120804 41891 53.108323 -27.714132 53.108315 -27.714128
119747 41431 53.108336 -27.716404 53.108334 -27.716394
128120 45592 53.108340 -27.697398 53.108330 -27.697397
99152 33260 53.108448 -27.758269 53.108456 -27.758268
102799 34520 53.108517 -27.751645 53.108505 -27.751631
122398 43005 53.108521 -27.710151 53.108524 -27.710150
112838 38682 53.108525 -27.729497 53.108524 -27.729485
99871 33430 53.108550 -27.757257 53.108555 -27.757250
127185 45032 53.108691 -27.700102 53.108688 -27.700100
109138 37011 53.108710 -27.738537 53.108707 -27.738539
105310 35531 53.108722 -27.745754 53.108711 -27.745768
115502 39948 53.108763 -27.724079 53.108761 -27.724077
127577 44966 53.108772 -27.699985 53.108772 -27.699974
115791 39985 53.108780 -27.723614 53.108791 -27.723608
114831 39622 53.108851 -27.725431 53.108852 -27.725424
108833 37092 53.108905 -27.738591 53.108913 -27.738588
102708 34476 53.108933 -27.751723 53.108929 -27.751719
99376 33240 53.108960 -27.758483 53.108963 -27.758486
122364 42633 53.108972 -27.710966 53.108990 -27.710970
107327 36280 53.109011 -27.742559 53.109013 -27.742559
118124 41349 53.109035 -27.717644 53.109039 -27.717642
93627 31474 53.109056 -27.767658 53.109035 -27.767654
112224 38811 53.109057 -27.729739 53.109047 -27.729733
116154 40278 53.109060 -27.722397 53.109058 -27.722383
112490 38649 53.109094 -27.730200 53.109112 -27.730188
116480 40548 53.109099 -27.721442 53.109085 -27.721447
94561 31758 53.109130 -27.766214 53.109138 -27.766203
116945 40335 53.109148 -27.721647 53.109150 -27.721651
125878 44389 53.109187 -27.703097 53.109207 -27.703077
108142 36727 53.109196 -27.740643 53.109196 -27.740643
128166 45361 53.109226 -27.698286 53.109234 -27.698282
101752 34080 53.109227 -27.754132 53.109238 -27.754129
98703 33004 53.109239 -27.759335 53.109257 -27.759333
89685 30006 53.109268 -27.773942 53.109268 -27.773933
112695 38651 53.109313 -27.729986 53.109318 -27.729998
126100 44505 53.109397 -27.702677 53.109409 -27.702671
89072 29869 53.109418 -27.774817 53.109417 -27.774820
95110 31613 53.109422 -27.764092 53.109436 -27.764090
106837 36007 53.109450 -27.744059 53.109459 -27.744057
126649 44748 53.109466 -27.701496 53.109467 -27.701502
87259 29587 53.109486 -27.775934 53.109474 -27.775942
98048 32788 53.109547 -27.760050 53.109554 -27.760050
118692 41470 53.109574 -27.717189 53.109566 -27.717190
122756 43286 53.109678 -27.708972 53.109684 -27.708973
126643 45024 53.109702 -27.699466 53.109695 -27.699465
125248 44519 53.109750 -27.702675 53.109749 -27.702673
101527 33999 53.109829 -27.753916 53.109833 -27.753922
101457 33949 53.109840 -27.754255 53.109844 -27.754259
127430 45095 53.109857 -27.699838 53.109852 -27.699825
112843 38712 53.109915 -27.729584 53.109924 -27.729580
115877 40270 53.109924 -27.722654 53.109924 -27.722652
117681 40774 53.109950 -27.719939 53.109947 -27.719923
103824 34949 53.110029 -27.749709 53.110020 -27.749718
112805 38686 53.110100 -27.729592 53.110104 -27.729584
115928 40207 53.110111 -27.723055 53.110104 -27.723049
105081 35620 53.110184 -27.745441 53.110168 -27.745445
95927 32187 53.110196 -27.763093 53.110241 -27.763082
128266 45472 53.110323 -27.698067 53.110329 -27.698063
127139 44909 53.110345 -27.700625 53.110344 -27.700628
104432 35134 53.110422 -27.748760 53.110428 -27.748762
101313 33951 53.110453 -27.754665 53.110458 -27.754654
104934 35429 53.110457 -27.747340 53.110458 -27.747339
122397 42937 53.110503 -27.710230 53.110508 -27.710234
116191 40859 53.110504 -27.717711 53.110504 -27.717712
104276 35066 53.110553 -27.748962 53.110550 -27.748964
109269 37086 53.110573 -27.738133 53.110573 -27.738146
104367 35154 53.110585 -27.748369 53.110588 -27.748379
109605 37289 53.110693 -27.737136 53.110703 -27.737139
101064 33746 53.110693 -27.755488 53.110706 -27.755499
117548 40646 53.110730 -27.720081 53.110737 -27.720079
107977 36341 53.110805 -27.740940 53.110802 -27.740944
122605 42869 53.110867 -27.710381 53.110867 -27.710381
121886 42686 53.110874 -27.711435 53.110882 -27.711428
108992 37111 53.110901 -27.738381 53.110901 -27.738382
122881 42757 53.110946 -27.710245 53.110947 -27.710239
113270 39176 53.110946 -27.727816 53.110947 -27.727814
100338 33608 53.110957 -27.756397 53.110970 -27.756376
118755 41262 53.110966 -27.717771 53.110970 -27.717772
128451 45405 53.111149 -27.697861 53.111145 -27.697865
95513 31974 53.111170 -27.765222 53.111168 -27.765223
117997 40904 53.111220 -27.719266 53.111225 -27.719269
112578 39015 53.111306 -27.727823 53.111305 -27.727821
122004 42478 53.111323 -27.711689 53.111305 -27.711685
100119 33491 53.111324 -27.757005 53.111324 -27.756990
105304 35548 53.111348 -27.746416 53.111378 -27.746407
97943 32700 53.111418 -27.761097 53.111408 -27.761093
111268 38171 53.111525 -27.732805 53.111526 -27.732840
99275 33202 53.111568 -27.758484 53.111549 -27.758490
119164 41208 53.111622 -27.717320 53.111649 -27.717323
96579 32401 53.111661 -27.762890 53.111679 -27.762877
115199 39828 53.111694 -27.724625 53.111694 -27.724630
126319 45337 53.111707 -27.699005 53.111706 -27.698998
91050 30748 53.111730 -27.770752 53.111729 -27.770754
108348 36799 53.111756 -27.740158 53.111759 -27.740154
93986 31551 53.111781 -27.767191 53.111790 -27.767181
104847 35336 53.111807 -27.747118 53.111801 -27.747124
96567 32445 53.111827 -27.762578 53.111835 -27.762587
106608 35967 53.111871 -27.744297 53.111858 -27.744289
122024 42547 53.111875 -27.711428 53.111931 -27.711395
109616 37479 53.111916 -27.736662 53.111897 -27.736650
98698 32976 53.111936 -27.757828 53.111931 -27.757832
120814 42347 53.111970 -27.713255 53.112000 -27.713278
123059 43268 53.112027 -27.708722 53.112045 -27.708738
90065 30436 53.112035 -27.771625 53.112030 -27.771622
97328 32642 53.112041 -27.761638 53.112041 -27.761641
120538 41927 53.112123 -27.714599 53.112129 -27.714600
121869 42758 53.112172 -27.711031 53.112179 -27.711037
127716 45357 53.112238 -27.699075 53.112225 -27.699076
118009 41091 53.112243 -27.718716 53.112247 -27.718718
102560 34344 53.112272 -27.752437 53.112255 -27.752401
102346 34311 53.112339 -27.752685 53.112328 -27.752686
105965 35713 53.112384 -27.745041 53.112377 -27.745052
113330 39283 53.112394 -27.727650 53.112392 -27.727650
90846 30418 53.112502 -27.772040 53.112515 -27.772038
120777 42353 53.112511 -27.713276 53.112507 -27.713276
119504 41764 53.112597 -27.715656 53.112595 -27.715651
109073 37254 53.112599 -27.735343 53.112579 -27.735321
102820 34540 53.112637 -27.751710 53.112648 -27.751709
112614 38607 53.112650 -27.730160 53.112659 -27.730175
111435 38626 53.112677 -27.729650 53.112640 -27.729631
118251 40997 53.112734 -27.718721 53.112728 -27.718719
101709 34062 53.112778 -27.753904 53.112785 -27.753899
109900 37715 53.112810 -27.734630 53.112823 -27.734631
108088 36752 53.112812 -27.740426 53.112812 -27.740425
102366 34402 53.112824 -27.752421 53.112850 -27.752453
89800 30014 53.112840 -27.773918 53.112831 -27.773914
116284 40878 53.112882 -27.719905 53.112896 -27.719904
105848 35705 53.113002 -27.745562 53.113003 -27.745550
122314 42626 53.113057 -27.711127 53.113052 -27.711102
106088 35745 53.113135 -27.745262 53.113140 -27.745262
89366 29950 53.113153 -27.774239 53.113152 -27.774254
113361 39504 53.113234 -27.726632 53.113232 -27.726629
93360 31443 53.113234 -27.767170 53.113197 -27.767124
106433 35977 53.113237 -27.744122 53.113243 -27.744123
106158 35688 53.113267 -27.737906 53.113270 -27.737909
100955 33883 53.113321 -27.755031 53.113319 -27.755035
111893 38597 53.113363 -27.730563 53.113361 -27.730494
92159 30979 53.113516 -27.770034 53.113522 -27.770027
109824 37447 53.113602 -27.735265 53.113602 -27.735273
106491 35936 53.113663 -27.743738 53.113659 -27.743744
121574 42248 53.113719 -27.712830 53.113712 -27.712837
106136 36019 53.113722 -27.744156 53.113728 -27.744146
114626 39458 53.113746 -27.725885 53.113743 -27.725878
105723 35701 53.113749 -27.741301 53.113747 -27.741302
93370 31406 53.113891 -27.767554 53.113892 -27.767551
95835 32073 53.113933 -27.764815 53.113884 -27.764812
111269 38233 53.113966 -27.732645 53.113995 -27.732658
102774 34474 53.113991 -27.752016 53.113991 -27.752016
97655 32705 53.114039 -27.761280 53.114048 -27.761290
98046 32808 53.114042 -27.760872 53.114048 -27.760874
101730 34089 53.114043 -27.754043 53.114048 -27.754042
114998 39937 53.114048 -27.724439 53.114044 -27.724436
109609 37380 53.114125 -27.736951 53.114105 -27.736942
95800 32157 53.114160 -27.763772 53.114155 -27.763775
111466 38253 53.114340 -27.732496 53.114342 -27.732510
115323 39978 53.114365 -27.724046 53.114361 -27.723995
103811 34926 53.114381 -27.749231 53.114403 -27.749231
92665 31137 53.114392 -27.769134 53.114391 -27.769138
91872 30886 53.114414 -27.770299 53.114399 -27.770304
108274 36583 53.114510 -27.738161 53.114498 -27.738176
104057 34969 53.114532 -27.749413 53.114536 -27.749418
104803 35268 53.114575 -27.748002 53.114578 -27.748003
100556 33603 53.114618 -27.756443 53.114635 -27.756439
90439 30292 53.114626 -27.772691 53.114643 -27.772692
108047 36682 53.114692 -27.740681 53.114689 -27.740667
116124 40110 53.114736 -27.722999 53.114727 -27.722992
104868 35295 53.114776 -27.747483 53.114765 -27.747478
100526 33705 53.114858 -27.756057 53.114861 -27.756062
92503 31184 53.114870 -27.769073 53.114872 -27.769070
113555 39765 53.114876 -27.725394 53.114880 -27.725395
95093 31919 53.114882 -27.765666 53.114883 -27.765663
106225 36089 53.114908 -27.743509 53.114899 -27.743553
90791 30922 53.114947 -27.767561 53.114933 -27.767557
105072 35658 53.115016 -27.741968 53.115021 -27.741968
90975 30372 53.115034 -27.772124 53.115032 -27.772133
119391 41584 53.115049 -27.716541 53.115051 -27.716524
91026 30483 53.115125 -27.771814 53.115108 -27.771809
124173 43435 53.115243 -27.707137 53.115234 -27.707138
102163 34373 53.115253 -27.751588 53.115257 -27.751591
103866 34964 53.115393 -27.749503 53.115391 -27.749508
91620 30876 53.115393 -27.770346 53.115379 -27.770355
101795 34164 53.115448 -27.753526 53.115452 -27.753531
116364 40077 53.115481 -27.722850 53.115479 -27.722855
98171 32838 53.115570 -27.760784 53.115578 -27.760778
114869 39815 53.115578 -27.724778 53.115597 -27.724766
100543 33851 53.115619 -27.755188 53.115616 -27.755190
95330 32016 53.115628 -27.765180 53.115623 -27.765179
123268 43038 53.115646 -27.709120 53.115635 -27.709108
117673 40625 53.115721 -27.720096 53.115688 -27.720089
106953 36116 53.115723 -27.743585 53.115726 -27.743580
124480 43462 53.115768 -27.706706 53.115768 -27.706705
122257 42731 53.115806 -27.710768 53.115799 -27.710766
102240 34285 53.115830 -27.752832 53.115829 -27.752832
113507 39344 53.115945 -27.727093 53.115944 -27.727089
104408 35323 53.116023 -27.747212 53.116024 -27.747206
118360 41190 53.116033 -27.718286 53.116032 -27.718285
104731 35214 53.116064 -27.748292 53.116070 -27.748293
117409 40717 53.116066 -27.720430 53.116074 -27.720440
96737 32687 53.116161 -27.760854 53.116161 -27.760859
109449 37302 53.116242 -27.737336 53.116222 -27.737328
118493 40998 53.116260 -27.718522 53.116238 -27.718517
120183 42059 53.116295 -27.714123 53.116283 -27.714203
111243 38490 53.116371 -27.731567 53.116375 -27.731564
108913 36918 53.116379 -27.739207 53.116379 -27.739206
121420 42487 53.116399 -27.712705 53.116398 -27.712702
90973 30486 53.116407 -27.771814 53.116413 -27.771826
94485 31672 53.116409 -27.766367 53.116425 -27.766371
105506 35534 53.116463 -27.746777 53.116455 -27.746775
113778 39119 53.116503 -27.727500 53.116524 -27.727503
122182 42972 53.116508 -27.710257 53.116508 -27.710251
84518 28888 53.116625 -27.777565 53.116619 -27.777567
86985 29560 53.116644 -27.777131 53.116638 -27.777134
111151 38076 53.116719 -27.732612 53.116718 -27.732613
116507 40306 53.116747 -27.722155 53.116737 -27.722151
123009 43021 53.116750 -27.709397 53.116764 -27.709383
112475 38564 53.116949 -27.730312 53.116970 -27.730295
92589 31254 53.117009 -27.768361 53.116997 -27.768351
115662 40024 53.117122 -27.723595 53.117130 -27.723578
120885 42166 53.117176 -27.713403 53.117184 -27.713408
107052 36135 53.117188 -27.743370 53.117180 -27.743376
118091 41042 53.117255 -27.718936 53.117256 -27.718941
112147 38378 53.117358 -27.731318 53.117374 -27.731312
121236 42828 53.117369 -27.710812 53.117390 -27.710775
117437 40718 53.117470 -27.720387 53.117474 -27.720383
99754 33329 53.117502 -27.757873 53.117489 -27.757866
