# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
42703 GOODS-S 53.136388 -27.850696 0.7301 0.7406 0.0051 3DHST 1.7434 0.1269 1.7218 0.0603 180.1340 176.4641
42894 GOODS-S 53.178791 -27.859692 0.8522 0.9206 0.0571 3DHST 1.0964 0.2016 1.4085 0.1390 45.9824 40.4185
43404 GOODS-S 53.207779 -27.858065 0.7758 0.6965 0.0206 3DHST 0.9805 0.0998 1.3951 0.0708 191.3253 76.6482
43478 GOODS-S 53.190104 -27.859178 0.8430 0.8188 0.0094 3DHST 1.0889 0.1080 1.2052 0.0529 102.2427 79.8590
43997 GOODS-S 53.161866 -27.858128 0.6444 0.6457 0.0053 3DHST 1.2503 0.2614 1.5036 0.1661 30.0605 28.3247
44047 GOODS-S 53.153420 -27.858637 1.2312 1.1453 0.0158 3DHST 1.2343 0.2454 1.1783 0.1349 101.4337 64.4448
44163 GOODS-S 53.153382 -27.857359 0.6746 0.6206 0.0124 3DHST 1.0294 0.1733 1.2436 0.1100 69.1282 37.8225
45314 GOODS-S 53.165789 -27.856155 0.6819 0.6708 0.0298 3DHST 1.3489 0.1977 1.1246 0.0880 131.7853 130.0612
45410 GOODS-S 53.195148 -27.855885 1.0798 1.0521 0.0459 3DHST 0.9593 0.1943 1.2785 0.1431 48.6296 41.6167
45462 GOODS-S 53.176780 -27.855401 0.8458 0.7523 0.0094 3DHST 0.9862 0.1351 1.1520 0.0694 381.7113 227.8604
45502 GOODS-S 53.167266 -27.856362 0.6927 0.6486 0.0122 3DHST 1.4723 0.2272 1.2683 0.1090 128.0469 71.5589
45879 GOODS-S 53.158459 -27.854919 0.6122 0.8373 0.0065 3DHST 1.8282 0.2054 3.3103 0.1815 3205.5713 724.9474
46037 GOODS-S 53.188363 -27.853537 1.2326 1.1466 0.0164 3DHST 1.0467 0.1898 1.3012 0.1356 107.7051 56.3574
46562 GOODS-S 53.164226 -27.853497 0.6617 0.5576 0.0424 3DHST 1.5813 0.2831 2.9283 0.4760 232.4965 91.6334
46603 GOODS-S 53.137145 -27.852164 0.7356 0.7556 0.0070 3DHST 1.1723 0.1677 1.6563 0.1230 83.3928 68.5314
47029 GOODS-S 53.204932 -27.851305 0.7913 0.5711 0.0384 3DHST 1.8455 0.6456 1.9835 0.4325 146.8783 52.2148
47038 GOODS-S 53.133894 -27.851542 0.6683 0.6355 0.0166 3DHST 1.1337 0.1921 1.2149 0.1006 47.5193 43.8489
47101 GOODS-S 53.206310 -27.851605 0.7809 0.6090 0.0848 3DHST 1.5155 0.1393 1.2275 0.0569 816.7598 98.7239
47324 GOODS-S 53.175354 -27.852604 0.9500 0.9371 0.0175 3DHST 1.1407 0.1228 1.1665 0.0678 148.1042 144.1206
47396 GOODS-S 53.146899 -27.851333 0.7351 0.7351 0.0124 3DHST 1.0096 0.1253 1.5052 0.0970 47.2252 47.2252
47469 GOODS-S 53.173538 -27.852422 0.9413 0.8785 0.0178 3DHST 1.1091 0.1779 1.1293 0.1019 83.8311 66.6407
47740 GOODS-S 53.161886 -27.845847 1.0943 1.1263 0.0103 3DHST 1.2631 0.1061 1.5548 0.0625 162.3129 136.5694
48890 GOODS-S 53.206965 -27.848048 0.8867 0.8617 0.0069 3DHST 1.1731 0.0984 1.3191 0.0558 170.0602 141.2225
