# Catalog for all galaxies that now have refined redshifts. See paper/code for sample selection. 
# pearsid field ra dec old_z new_z new_z_err source dn4000 dn4000_err d4000 d4000_err old_chi2 new_chi2
44805 GOODS-N 189.192287 62.195930 0.9841 1.0439 0.0802 3DHST 1.5596 0.5024 1.9760 0.3328 102.7904 87.2593
44998 GOODS-N 189.157430 62.197189 0.9173 0.9684 0.0227 3DHST 1.1864 0.1555 1.3498 0.0885 110.0607 99.3742
45026 GOODS-N 189.179994 62.196755 0.9729 0.9971 0.0153 3DHST 1.0634 0.1140 1.6868 0.0778 130.9690 121.5577
45117 GOODS-N 189.185414 62.195576 0.9715 0.7813 0.0848 3DHST 1.2229 0.2850 1.3695 0.1618 115.4833 93.8179
45118 GOODS-N 189.226263 62.194362 0.7450 0.7335 0.0275 3DHST 0.9724 0.2623 1.3459 0.1831 65.2634 63.7382
45328 GOODS-N 189.219018 62.195286 0.9724 0.9087 0.0292 3DHST 1.0915 0.2361 1.2751 0.1428 115.0314 93.8204
45370 GOODS-N 189.222967 62.194847 1.0729 0.3338 0.0400 3DHST nan nan nan nan 524.1798 154.7056
45451 GOODS-N 189.159565 62.197543 0.8283 0.8283 0.0075 3DHST 1.2329 0.1038 1.4275 0.0654 101.4891 101.4891
45496 GOODS-N 189.205229 62.196896 0.9872 0.9610 0.0181 3DHST 1.2826 0.1350 1.5876 0.0898 80.0456 74.4819
45958 GOODS-N 189.167239 62.196342 0.9768 1.0265 0.0209 3DHST 1.3187 0.2535 1.7324 0.1793 111.0907 96.2815
46351 GOODS-N 189.248362 62.198240 1.0005 1.0108 0.0111 3DHST 1.1822 0.1156 1.3970 0.0674 198.6733 195.3173
46564 GOODS-N 189.147012 62.197837 1.1777 1.2092 0.0349 3DHST 1.7704 0.6338 1.7361 0.2870 99.3777 76.1321
46626 GOODS-N 189.205638 62.197481 0.9538 0.9029 0.0258 3DHST 0.9021 0.2896 1.3792 0.1993 77.6828 72.7121
46765 GOODS-N 189.257967 62.197360 1.0346 0.9562 0.0124 3DHST 1.1526 0.1923 1.1519 0.1018 157.2956 83.3743
46766 GOODS-N 189.188918 62.198566 1.0236 1.0101 0.0088 3DHST 1.4450 0.1819 1.7167 0.1105 82.4953 77.5473
46914 GOODS-N 189.197738 62.197555 0.9234 0.8981 0.0119 3DHST 0.8860 0.1793 1.3447 0.1284 106.7025 95.9135
47065 GOODS-N 189.153336 62.203752 0.8517 0.8517 0.0304 3DHST 1.2340 0.0682 1.4132 0.0428 1070.9617 1070.9617
47115 GOODS-N 189.123579 62.200094 1.1059 1.0920 0.0120 3DHST 0.8953 0.1558 1.1041 0.0987 188.0323 187.6538
47126 GOODS-N 189.143115 62.198086 0.9328 0.8583 0.0147 3DHST 1.2054 0.2006 1.4289 0.1192 175.3275 103.7076
47153 GOODS-N 189.236011 62.212735 0.6185 0.5764 0.0120 3DHST 1.0492 0.0623 1.5268 0.0529 850.4067 816.8593
47284 GOODS-N 189.190290 62.198411 1.1854 1.2126 0.1509 3DHST 1.3541 0.5412 1.3740 0.2557 97.8978 91.0105
47355 GOODS-N 189.154232 62.199973 0.8037 0.6908 0.0079 3DHST 1.1346 0.0960 1.3209 0.0495 589.1521 165.8640
47440 GOODS-N 189.234502 62.198931 0.9465 0.8597 0.0192 3DHST 1.3917 0.3997 1.2249 0.1610 143.9819 96.9595
47518 GOODS-N 189.138051 62.198463 0.7394 0.4254 0.0621 3DHST nan nan nan nan 216.4330 172.0467
47561 GOODS-N 189.245803 62.202557 0.9152 0.8899 0.0148 3DHST 1.4481 0.1181 1.5290 0.0565 225.5982 219.0904
47814 GOODS-N 189.239500 62.203026 0.6875 0.6764 0.0075 3DHST 1.3198 0.1020 1.4194 0.0506 187.2236 179.3941
48176 GOODS-N 189.145689 62.206806 0.6562 0.5924 0.0062 3DHST 1.0670 0.0604 1.2177 0.0336 879.3113 720.0645
48189 GOODS-N 189.166745 62.202141 0.9911 1.0060 0.0106 3DHST 1.3470 0.0986 1.6373 0.0591 182.7117 154.4320
48216 GOODS-N 189.170196 62.200939 0.9835 1.0297 0.0211 3DHST 1.1746 0.1512 1.3448 0.0888 212.2983 190.0580
48229 GOODS-N 189.191530 62.200477 0.6630 0.5887 0.0167 3DHST 1.2809 0.3234 1.5912 0.2351 152.3259 111.1026
48397 GOODS-N 189.260927 62.204668 1.2032 1.3141 0.0398 3DHST 1.1631 0.1992 0.8353 0.1111 104.9192 74.9924
48650 GOODS-N 189.209032 62.204814 0.9258 0.9336 0.0125 3DHST 1.5646 0.1307 1.7072 0.0665 172.7971 171.8189
48737 GOODS-N 189.241017 62.202888 0.9381 0.9526 0.0217 3DHST 1.1232 0.1940 1.2652 0.1084 121.0063 110.4031
48743 GOODS-N 189.220473 62.200964 1.0022 0.9250 0.0157 3DHST 0.9746 0.2353 1.1309 0.1406 101.0113 75.8108
48783 GOODS-N 189.152026 62.200907 0.9084 0.8832 0.0123 3DHST 0.9154 0.1594 1.1790 0.1109 109.3914 100.5088
49261 GOODS-N 189.201093 62.203950 0.9541 1.1016 0.0474 3DHST 1.0856 0.1485 1.2470 0.0853 203.0740 126.9912
49779 GOODS-N 189.164335 62.203362 0.9672 0.9543 0.0446 3DHST 1.5160 0.2667 1.7563 0.1431 94.9372 93.3761
50196 GOODS-N 189.242933 62.204031 0.9772 0.9642 0.0067 3DHST 1.3686 0.1709 1.2929 0.0767 98.4982 94.8198
50214 GOODS-N 189.141333 62.204821 0.8453 1.2806 0.0150 3DHST 1.3553 0.1778 1.9109 0.1093 2753.6009 1302.3263
50399 GOODS-N 189.274721 62.204292 0.9168 0.9817 0.1629 3DHST 2.0849 0.8649 1.6555 0.2889 101.8420 88.0510
50422 GOODS-N 189.181790 62.205159 0.7455 0.6892 0.0148 3DHST 0.9696 0.0934 1.3654 0.0667 245.4090 133.1864
50439 GOODS-N 189.172884 62.204257 1.0654 1.0516 0.0102 3DHST 1.4910 0.1766 1.9352 0.1119 102.0523 95.0185
50528 GOODS-N 189.270322 62.204373 0.8276 0.6816 0.0896 3DHST 1.3839 0.3154 1.4053 0.1771 155.7043 102.4613
50799 GOODS-N 189.236018 62.205684 0.9324 0.9629 0.0119 3DHST 1.4055 0.1235 1.6576 0.0727 165.8053 124.2392
51003 GOODS-N 189.204441 62.205994 0.9422 0.9166 0.0159 3DHST 1.1481 0.0951 1.2874 0.0545 363.7073 353.2276
51174 GOODS-N 189.274993 62.205179 1.1952 1.2471 0.0424 3DHST 1.1725 0.4060 1.4672 0.2368 109.6653 95.6785
51477 GOODS-N 189.149156 62.206040 0.7531 0.7075 0.0694 3DHST 1.1060 0.3506 1.4225 0.2413 106.9133 96.2309
51587 GOODS-N 189.244353 62.206136 0.6892 0.5738 0.1299 3DHST 1.2962 0.2101 2.0506 0.2030 383.9741 106.1478
51609 GOODS-N 189.124760 62.206790 0.9534 1.0284 0.1115 3DHST 0.8922 0.2600 1.1098 0.1403 126.6791 110.0310
51648 GOODS-N 189.134688 62.207927 0.9060 0.9359 0.0114 3DHST 1.8910 0.3695 2.0189 0.1796 102.0362 70.8648
52017 GOODS-N 189.155800 62.208326 1.0064 1.0274 0.0092 3DHST 1.3304 0.1234 1.5273 0.0699 137.1910 114.5326
52146 GOODS-N 189.256880 62.207282 0.9579 0.8946 0.0161 3DHST 1.0947 0.1798 1.1853 0.1000 119.2470 79.6903
52241 GOODS-N 189.208115 62.207170 1.1826 0.6870 0.1286 3DHST 1.5479 0.3776 1.7262 0.2511 242.1053 151.6482
52288 GOODS-N 189.136231 62.208377 0.9050 0.9050 0.0170 3DHST 1.3130 0.2465 1.9661 0.1646 101.9300 101.9300
52440 GOODS-N 189.143881 62.211484 1.2094 1.1660 0.0146 3DHST 1.4609 0.1564 1.4027 0.0787 155.9194 137.0514
52460 GOODS-N 189.231522 62.212745 0.8129 0.7430 0.0094 3DHST 1.4759 0.1222 1.4175 0.0571 254.1922 128.8056
52896 GOODS-N 189.199133 62.209248 0.9424 0.8323 0.0634 3DHST 1.1980 0.1551 1.4376 0.0910 214.6071 134.5090
52948 GOODS-N 189.166147 62.208871 0.6618 0.5676 0.0435 3DHST 1.8511 0.6951 2.9123 0.8576 102.5793 96.5794
52998 GOODS-N 189.151611 62.210472 0.8819 0.8330 0.0188 3DHST 1.3032 0.1246 1.4822 0.0782 247.8536 213.3971
53189 GOODS-N 189.148139 62.209452 1.0710 1.0573 0.0301 3DHST 1.2057 0.3068 1.2578 0.1593 97.1027 96.3028
53362 GOODS-N 189.138379 62.210083 1.1201 1.1530 0.0324 3DHST 1.0640 0.1605 1.0929 0.1023 195.8763 185.1390
53403 GOODS-N 189.166619 62.209444 1.0428 1.0160 0.0351 3DHST 1.4090 0.3386 1.2961 0.1758 84.9488 81.2758
53471 GOODS-N 189.179822 62.211820 0.8341 0.8342 0.0021 3DHST 1.4812 0.1155 1.7656 0.0600 121.8138 109.7509
53563 GOODS-N 189.192230 62.213010 0.8729 0.8927 0.0118 3DHST 1.3642 0.1026 1.6327 0.0683 207.6456 157.7987
53708 GOODS-N 189.209434 62.212820 0.6887 0.6887 0.0053 3DHST 1.3475 0.1102 1.8163 0.0705 131.0074 131.0074
53711 GOODS-N 189.154859 62.210383 0.9847 0.9331 0.0263 3DHST 1.2799 0.3117 1.6149 0.1980 91.8089 86.4397
54282 GOODS-N 189.131823 62.212119 0.9909 1.1203 0.0588 3DHST 1.2056 0.1951 1.4720 0.1274 205.6351 90.9221
54405 GOODS-N 189.166361 62.213991 0.8166 0.7578 0.0069 3DHST 0.9430 0.0606 1.3814 0.0429 349.9100 162.2133
54520 GOODS-N 189.150376 62.211362 1.2140 1.2405 0.0821 3DHST 0.8497 0.3631 0.9384 0.2483 95.0070 92.7528
54598 GOODS-N 189.224556 62.215109 0.6631 0.6198 0.0060 3DHST 1.2556 0.0843 1.4025 0.0460 186.4747 107.8494
54704 GOODS-N 189.144536 62.212136 0.9976 1.0792 0.0379 3DHST 1.2792 0.2685 1.2444 0.1411 129.3509 109.7789
55392 GOODS-N 189.176715 62.214624 1.1578 1.1295 0.0185 3DHST 1.1130 0.1941 1.1883 0.1015 131.9350 118.0621
55513 GOODS-N 189.206135 62.213636 0.6617 0.6617 0.0222 3DHST 1.6832 0.4455 1.7370 0.2435 80.2823 80.2823
55580 GOODS-N 189.151452 62.213481 1.2083 1.1095 0.0137 3DHST 1.3002 0.4089 1.2507 0.2077 117.0251 83.8090
55626 GOODS-N 189.132074 62.213771 0.7702 0.6805 0.0184 3DHST 1.4358 0.2852 1.3115 0.1322 113.7925 85.1442
55820 GOODS-N 189.235808 62.214745 1.2349 1.1082 0.0276 3DHST 0.8169 0.2791 1.2057 0.2058 99.3139 73.9787
55923 GOODS-N 189.113842 62.216150 1.1659 1.1659 0.0100 3DHST 1.1049 0.1064 1.1190 0.0526 332.0454 332.0454
55935 GOODS-N 189.236342 62.214695 1.1318 1.1318 0.0460 3DHST 1.4219 0.2785 1.7265 0.1965 89.0096 89.0096
56019 GOODS-N 189.161955 62.216033 1.1568 1.1847 0.0193 3DHST 1.1046 0.1756 1.2336 0.0955 114.4818 108.6112
56190 GOODS-N 189.198106 62.214724 0.6509 0.6185 0.0148 3DHST 1.3082 0.3675 1.6756 0.2150 95.7721 90.8126
56233 GOODS-N 189.237149 62.217217 1.2254 1.1396 0.0204 3DHST 1.0754 0.1605 1.5044 0.1201 115.4445 88.3428
56330 GOODS-N 189.113151 62.216404 0.8804 0.7093 0.0596 3DHST 1.1549 0.1611 1.1932 0.0876 276.9938 99.7309
56432 GOODS-N 189.142324 62.218370 0.9044 0.9485 0.1091 3DHST 1.2577 0.3205 1.6791 0.1810 112.1550 108.6654
